Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Score (MFE),RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,Score (Frag),FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,11,,,Cpd 11: 13.426,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,4017948,,98.1,,,,D:\2022-07-29_DJ_038.D,13.542,,,847300,,,11,Positive,,,,,,98.1,,,13.426,,13.375,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,12,,,Cpd 12: 16.955,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,1392792,,35.97,,,,D:\2022-07-29_DJ_038.D,19.506,,,65581,,,4,Positive,,,,,,35.97,,,16.955,,16.864,2.642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,13,,,Cpd 13: 17.355,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,162301,,44,,,,D:\2022-07-29_DJ_038.D,17.582,,,12866,,,3,Positive,,,,,,44,,,17.355,,17.327,0.255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,14,,,Cpd 14: 18.651,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,53405,,94.05,,,,D:\2022-07-29_DJ_038.D,18.746,,,9019,,,4,Positive,,,,,,94.05,,,18.651,,18.536,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,15,,,Cpd 15: 19.912,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,1506152,,69.06,,,,D:\2022-07-29_DJ_038.D,19.994,,,89212,,,37,Positive,,,,,,69.06,,,19.912,,19.874,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,16,,,Cpd 16: 20.583,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,40195,,119,,,,D:\2022-07-29_DJ_038.D,20.646,,,4926,,,7,Positive,,,,,,119,,,20.583,,20.503,0.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,17,,,Cpd 17: 20.943,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,45866,,56,,,,D:\2022-07-29_DJ_038.D,20.984,,,16668,,,5,Positive,,,,,,56,,,20.943,,20.907,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,18,,,Cpd 18: 21.748,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,116184,,112.99,,,,D:\2022-07-29_DJ_038.D,21.841,,,11958,,,13,Positive,,,,,,112.99,,,21.748,,21.709,0.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,19,,,Cpd 19: 22.423,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,127748,,103.94,,,,D:\2022-07-29_DJ_038.D,22.497,,,22944,,,14,Positive,,,,,,103.94,,,22.423,,22.382,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,20,,,Cpd 20: 22.440,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,182759,,57.1,,,,D:\2022-07-29_DJ_038.D,22.489,,,10550,,,33,Positive,,,,,,57.1,,,22.44,,22.401,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,21,,,Cpd 21: 23.215,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,77099,,57.1,,,,D:\2022-07-29_DJ_038.D,23.296,,,3054,,,12,Positive,,,,,,57.1,,,23.215,,23.106,0.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,22,,,Cpd 22: 23.817,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,66707,,85.06,,,,D:\2022-07-29_DJ_038.D,23.9,,,9857,,,7,Positive,,,,,,85.06,,,23.817,,23.717,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,23,,,Cpd 23: 24.602,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,65935,,228.04,,,,D:\2022-07-29_DJ_038.D,24.625,,,17313,,,8,Positive,,,,,,228.04,,,24.602,,24.555,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,24,,,Cpd 24: 24.643,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,133718,,228.04,,,,D:\2022-07-29_DJ_038.D,24.775,,,22817,,,13,Positive,,,,,,228.04,,,24.643,,24.576,0.199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,25,,,Cpd 25: 24.661,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,53500,,225.96,,,,D:\2022-07-29_DJ_038.D,24.687,,,8870,,,7,Positive,,,,,,225.96,,,24.661,,24.633,0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,26,,,Cpd 26: 24.691,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,43958,,228.04,,,,D:\2022-07-29_DJ_038.D,24.706,,,18729,,,7,Positive,,,,,,228.04,,,24.691,,24.681,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,27,,,Cpd 27: 24.743,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,46217,,228.04,,,,D:\2022-07-29_DJ_038.D,24.759,,,16945,,,9,Positive,,,,,,228.04,,,24.743,,24.733,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,28,,,Cpd 28: 24.775,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,99047,,228.04,,,,D:\2022-07-29_DJ_038.D,24.84,,,15504,,,14,Positive,,,,,,228.04,,,24.775,,24.744,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,29,,,Cpd 29: 24.814,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,112848,,73,,,,D:\2022-07-29_DJ_038.D,24.851,,,8166,,,18,Positive,,,,,,73,,,24.814,,24.784,0.067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,30,,,Cpd 30: 24.854,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,172664,,149,,,,D:\2022-07-29_DJ_038.D,24.974,,,13572,,,19,Positive,,,,,,149,,,24.854,,24.754,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,31,,,Cpd 31: 24.865,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,247776,,193,,,,D:\2022-07-29_DJ_038.D,25.154,,,18139,,,20,Positive,,,,,,193,,,24.865,,24.763,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,32,,,Cpd 32: 25.004,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,50236,,97.1,,,,D:\2022-07-29_DJ_038.D,25.046,,,3937,,,16,Positive,,,,,,97.1,,,25.004,,24.88,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,33,,,Cpd 33: 25.037,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,76099,,121.99,,,,D:\2022-07-29_DJ_038.D,25.09,,,4177,,,22,Positive,,,,,,121.99,,,25.037,,24.926,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,34,,,Cpd 34: 25.058,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,46284,,121.99,,,,D:\2022-07-29_DJ_038.D,25.165,,,3963,,,17,Positive,,,,,,121.99,,,25.058,,24.926,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,35,,,Cpd 35: 25.069,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,62631,,121.99,,,,D:\2022-07-29_DJ_038.D,25.165,,,3963,,,22,Positive,,,,,,121.99,,,25.069,,24.926,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,36,,,Cpd 36: 25.091,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,122241,,97.1,,,,D:\2022-07-29_DJ_038.D,25.437,,,3831,,,27,Positive,,,,,,97.1,,,25.091,,24.968,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,37,,,Cpd 37: 25.105,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,86537,,69.06,,,,D:\2022-07-29_DJ_038.D,25.178,,,3354,,,16,Positive,,,,,,69.06,,,25.105,,24.909,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,38,,,Cpd 38: 25.653,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,73126,,229.03,,,,D:\2022-07-29_DJ_038.D,25.718,,,6548,,,13,Positive,,,,,,229.03,,,25.653,,25.601,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,39,,,Cpd 39: 25.672,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,159649,,91,,,,D:\2022-07-29_DJ_038.D,25.71,,,18941,,,17,Positive,,,,,,91,,,25.672,,25.655,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,40,,,Cpd 40: 25.731,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,42716,,243.99,,,,D:\2022-07-29_DJ_038.D,25.76,,,5616,,,14,Positive,,,,,,243.99,,,25.731,,25.697,0.063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,41,,,Cpd 41: 26.184,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,62432,,55.02,,,,D:\2022-07-29_DJ_038.D,26.33,,,2312,,,13,Positive,,,,,,55.02,,,26.184,,25.839,0.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,42,,,Cpd 42: 26.547,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,76789,,58.85,,,,D:\2022-07-29_DJ_038.D,26.596,,,7180,,,8,Positive,,,,,,58.85,,,26.547,,26.52,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,43,,,Cpd 43: 26.949,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,345203,,57.1,,,,D:\2022-07-29_DJ_038.D,26.996,,,12120,,,19,Positive,,,,,,57.1,,,26.949,,26.858,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,44,,,Cpd 44: 26.974,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,74176,,85.06,,,,D:\2022-07-29_DJ_038.D,27.071,,,9184,,,8,Positive,,,,,,85.06,,,26.974,,26.858,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,45,,,Cpd 45: 27.243,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,48225,,71.1,,,,D:\2022-07-29_DJ_038.D,27.276,,,5298,,,9,Positive,,,,,,71.1,,,27.243,,27.199,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,46,,,Cpd 46: 27.266,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,51596,,85.06,,,,D:\2022-07-29_DJ_038.D,27.287,,,4502,,,8,Positive,,,,,,85.06,,,27.266,,27.245,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,47,,,Cpd 47: 27.528,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,157142,,149.97,,,,D:\2022-07-29_DJ_038.D,27.553,,,10280,,,19,Positive,,,,,,149.97,,,27.528,,27.387,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,48,,,Cpd 48: 27.558,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,647266,,166.98,,,,D:\2022-07-29_DJ_038.D,27.578,,,41680,,,21,Positive,,,,,,166.98,,,27.558,,27.528,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,49,,,Cpd 49: 27.578,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,303905,,57.1,,,,D:\2022-07-29_DJ_038.D,27.629,,,19437,,,13,Positive,,,,,,57.1,,,27.578,,27.484,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
