Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
102,Cpd 102: 25.824,53350,44,PC_Sample_3_USE_04_3,25.854,8654,5,44,25.824,25.789,0.065
103,Cpd 103: 25.840,43733,44,PC_Sample_3_USE_04_3,25.864,8654,2,44,25.84,25.801,0.063
104,Cpd 104: 25.952,137289,42.99,PC_Sample_3_USE_04_3,26.01,6494,19,42.99,25.952,25.906,0.105
105,Cpd 105: 26.187,230846,56.99,PC_Sample_3_USE_04_3,26.249,9531,29,56.99,26.187,26.136,0.112
106,Cpd 106: 26.319,1782542,97.03,PC_Sample_3_USE_04_3,26.435,58201,66,97.03,26.319,26.262,0.173
107,Cpd 107: 26.510,87630,42.99,PC_Sample_3_USE_04_3,26.58,4813,23,42.99,26.51,26.458,0.122
108,Cpd 108: 26.575,63582,118.79,PC_Sample_3_USE_04_3,26.643,5532,10,118.79,26.575,26.519,0.124
109,Cpd 109: 26.983,83186,56.99,PC_Sample_3_USE_04_3,27.066,6446,8,56.99,26.983,26.923,0.143
110,Cpd 110: 27.276,490841,57.86,PC_Sample_3_USE_04_3,27.369,34643,33,57.86,27.276,27.213,0.156
111,Cpd 111: 27.282,53428,73.83,PC_Sample_3_USE_04_3,27.34,6991,10,73.83,27.282,27.23,0.111
112,Cpd 112: 27.527,140062,76.85,PC_Sample_3_USE_04_3,27.617,16134,12,76.85,27.527,27.453,0.164
113,Cpd 113: 27.567,137679,56.99,PC_Sample_3_USE_04_3,27.624,7681,12,56.99,27.567,27.502,0.122
114,Cpd 114: 27.697,374494,56.99,PC_Sample_3_USE_04_3,27.763,10479,36,56.99,27.697,27.626,0.137
115,Cpd 115: 27.834,85877,71.04,PC_Sample_3_USE_04_3,27.889,7274,12,71.04,27.834,27.748,0.141
116,Cpd 116: 27.967,112098,68.99,PC_Sample_3_USE_04_3,28.059,8772,9,68.99,27.967,27.914,0.145
117,Cpd 117: 27.988,234660,56.99,PC_Sample_3_USE_04_3,28.059,10452,15,56.99,27.988,27.906,0.152
118,Cpd 118: 28.457,278030,73,PC_Sample_3_USE_04_3,28.525,11631,22,73,28.457,28.4,0.126
119,Cpd 119: 28.467,329508,73,PC_Sample_3_USE_04_3,28.537,11631,31,73,28.467,28.4,0.137
120,Cpd 120: 28.527,42085,99,PC_Sample_3_USE_04_3,28.592,4790,8,99,28.527,28.483,0.109
