Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
57,Cpd 57: 20.447,174905,71.1,FPW_Sample_4_USE_09_1,20.503,20669,23,71.1,20.447,20.414,0.09
58,Cpd 58: 20.524,91155,71.1,FPW_Sample_4_USE_09_1,20.587,13306,19,71.1,20.524,20.494,0.093
59,Cpd 59: 20.853,151990,117.94,FPW_Sample_4_USE_09_1,20.926,35419,12,117.94,20.853,20.816,0.11
60,Cpd 60: 20.932,115865,56.04,FPW_Sample_4_USE_09_1,21.016,7966,19,56.04,20.932,20.888,0.128
61,Cpd 61: 20.989,93843,43.04,FPW_Sample_4_USE_09_1,21.056,6621,21,43.04,20.989,20.922,0.133
62,Cpd 62: 21.121,2180889,69.07,FPW_Sample_4_USE_09_1,21.172,189272,34,69.07,21.121,21.082,0.09
63,Cpd 63: 21.205,1906484,69.07,FPW_Sample_4_USE_09_1,21.254,155551,34,69.07,21.205,21.166,0.088
64,Cpd 64: 21.291,2163576,69.07,FPW_Sample_4_USE_09_1,21.345,169470,35,69.07,21.291,21.252,0.093
65,Cpd 65: 21.559,52518,69.07,FPW_Sample_4_USE_09_1,21.593,5459,13,69.07,21.559,21.513,0.08
66,Cpd 66: 21.745,52648,69.07,FPW_Sample_4_USE_09_1,21.803,3642,15,69.07,21.745,21.679,0.124
67,Cpd 67: 21.914,116354,57.1,FPW_Sample_4_USE_09_1,22.045,8117,25,57.1,21.914,21.864,0.181
68,Cpd 68: 21.952,84217,57.1,FPW_Sample_4_USE_09_1,22.043,8117,18,57.1,21.952,21.892,0.151
69,Cpd 69: 22.375,155681,85.1,FPW_Sample_4_USE_09_1,22.421,20902,24,85.1,22.375,22.341,0.08
70,Cpd 70: 22.463,277169,85.1,FPW_Sample_4_USE_09_1,22.508,27032,29,85.1,22.463,22.409,0.099
71,Cpd 71: 22.545,291390,85.1,FPW_Sample_4_USE_09_1,22.6,26572,31,85.1,22.545,22.493,0.107
72,Cpd 72: 22.614,79341,71.1,FPW_Sample_4_USE_09_1,22.661,11384,14,71.1,22.614,22.579,0.082
73,Cpd 73: 22.703,89206,71.1,FPW_Sample_4_USE_09_1,22.735,13481,17,71.1,22.703,22.655,0.08
74,Cpd 74: 22.783,57130,71.1,FPW_Sample_4_USE_09_1,22.867,7325,15,71.1,22.783,22.751,0.116
75,Cpd 75: 22.873,113474,91,FPW_Sample_4_USE_09_1,22.909,14207,17,91,22.873,22.834,0.074
76,Cpd 76: 22.994,224958,69.07,FPW_Sample_4_USE_09_1,23.094,13119,32,69.07,22.994,22.934,0.16
77,Cpd 77: 23.133,592394,69.07,FPW_Sample_4_USE_09_1,23.178,50102,37,69.07,23.133,23.09,0.088
78,Cpd 78: 23.210,707120,69.07,FPW_Sample_4_USE_09_1,23.247,54695,40,69.07,23.21,23.17,0.076
79,Cpd 79: 23.255,49619,129.86,FPW_Sample_4_USE_09_1,23.311,7577,9,129.86,23.255,23.218,0.093
80,Cpd 80: 23.275,463210,69.07,FPW_Sample_4_USE_09_1,23.315,28795,36,69.07,23.275,23.237,0.078
81,Cpd 81: 23.362,736496,69.07,FPW_Sample_4_USE_09_1,23.409,56603,40,69.07,23.362,23.321,0.088
82,Cpd 82: 23.448,394022,69.07,FPW_Sample_4_USE_09_1,23.485,33962,35,69.07,23.448,23.418,0.067
