Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
55,Cpd 55: 22.981,750723,125.99,PDS_Sample_8_USSB_09_1,23.099,85685,18,125.99,22.981,22.943,0.156
56,Cpd 56: 23.016,459052,55.03,PDS_Sample_8_USSB_09_1,23.092,37275,32,55.03,23.016,22.924,0.168
57,Cpd 57: 23.347,765365,43.04,PDS_Sample_8_USSB_09_1,23.395,54195,48,43.04,23.347,23.313,0.082
58,Cpd 58: 23.568,4986634,191.1,PDS_Sample_8_USSB_09_1,23.635,1648229,17,191.1,23.568,23.532,0.103
59,Cpd 59: 24.057,600834,93.03,PDS_Sample_8_USSB_09_1,24.099,13934,32,93.03,24.057,24.019,0.08
60,Cpd 60: 24.072,470298,67,PDS_Sample_8_USSB_09_1,24.12,10946,28,67,24.072,24.025,0.095
61,Cpd 61: 24.106,890281,56.1,PDS_Sample_8_USSB_09_1,24.164,153041,14,56.1,24.106,24.069,0.095
62,Cpd 62: 24.208,2036870,45.1,PDS_Sample_8_USSB_09_1,24.296,185363,35,45.1,24.208,24.159,0.137
63,Cpd 63: 24.613,5628565,56.1,PDS_Sample_8_USSB_09_1,24.691,687438,12,56.1,24.613,24.542,0.149
64,Cpd 64: 25.064,1617078,56.1,PDS_Sample_8_USSB_09_1,25.157,247745,13,56.1,25.064,25.02,0.137
65,Cpd 65: 25.666,584443,107.05,PDS_Sample_8_USSB_09_1,25.695,18324,15,107.05,25.666,25.631,0.065
66,Cpd 66: 26.930,487452,118.99,PDS_Sample_8_USSB_09_1,26.957,10050,22,118.99,26.93,26.873,0.084
67,Cpd 67: 27.873,7978298,127.99,PDS_Sample_8_USSB_09_1,28.011,749176,14,127.99,27.873,27.796,0.216
68,Cpd 68: 28.000,618056,57.03,PDS_Sample_8_USSB_09_1,28.063,40493,27,57.03,28,27.927,0.136
69,Cpd 69: 28.373,481331,45.1,PDS_Sample_8_USSB_09_1,28.456,22633,26,45.1,28.373,28.33,0.126
70,Cpd 70: 28.459,514648,72.99,PDS_Sample_8_USSB_09_1,28.632,16196,33,72.99,28.459,28.405,0.227
71,Cpd 71: 29.005,6588480,127.99,PDS_Sample_8_USSB_09_1,29.159,706723,10,127.99,29.005,28.93,0.229
72,Cpd 72: 29.006,5402220,56.1,PDS_Sample_8_USSB_09_1,29.107,439428,9,56.1,29.006,28.924,0.183
73,Cpd 73: 29.108,1125499,55.03,PDS_Sample_8_USSB_09_1,29.206,44411,43,55.03,29.108,29.038,0.168
74,Cpd 74: 29.251,6787458,127.99,PDS_Sample_8_USSB_09_1,29.413,520887,14,127.99,29.251,29.161,0.252
