Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
85,Cpd 85: 27.996,517874,57.05,Balloons_Sample_3_USE_08_3,28.054,28825,31,57.05,27.996,27.919,0.135
86,Cpd 86: 28.281,96286,57.05,Balloons_Sample_3_USE_08_3,28.361,9043,10,57.05,28.281,28.197,0.164
87,Cpd 87: 28.292,96802,57.05,Balloons_Sample_3_USE_08_3,28.363,9043,11,57.05,28.292,28.222,0.141
88,Cpd 88: 28.457,2274190,73,Balloons_Sample_3_USE_08_3,28.758,42253,71,73,28.457,28.375,0.384
89,Cpd 89: 28.476,44495,113.03,Balloons_Sample_3_USE_08_3,28.524,3042,13,113.03,28.476,28.453,0.071
90,Cpd 90: 29.440,257904,57.05,Balloons_Sample_3_USE_08_3,29.541,11103,22,57.05,29.44,29.369,0.172
91,Cpd 91: 29.443,420057,96.99,Balloons_Sample_3_USE_08_3,29.541,10644,35,96.99,29.443,29.363,0.177
92,Cpd 92: 29.763,79235,57.05,Balloons_Sample_3_USE_08_3,29.825,6409,12,57.05,29.763,29.697,0.128
93,Cpd 93: 29.781,97151,57.05,Balloons_Sample_3_USE_08_3,29.846,6409,10,57.05,29.781,29.697,0.149
94,Cpd 94: 29.792,92471,124.99,Balloons_Sample_3_USE_08_3,29.88,7305,9,124.99,29.792,29.703,0.177
