Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 1.154,70242,40,PBBC_Sample_2_USE_14_2,1.197,14471,3,40,1.154,1.121,0.076
2,Cpd 2: 1.514,403790,41.01,PBBC_Sample_2_USE_14_2,1.591,81452,8,41.01,1.514,1.481,0.11
3,Cpd 3: 1.659,354259,63.84,PBBC_Sample_2_USE_14_2,1.821,64121,4,63.84,1.659,1.602,0.219
4,Cpd 4: 1.803,392279,41.01,PBBC_Sample_2_USE_14_2,1.869,75145,13,41.01,1.803,1.764,0.105
5,Cpd 5: 1.903,256455,44,PBBC_Sample_2_USE_14_2,1.974,88849,5,44,1.903,1.875,0.099
6,Cpd 6: 2.053,57727,46.76,PBBC_Sample_2_USE_14_2,2.126,6454,6,46.76,2.053,1.968,0.158
7,Cpd 7: 2.636,1404566,43.02,PBBC_Sample_2_USE_14_2,2.74,180165,12,43.02,2.636,2.582,0.158
8,Cpd 8: 2.879,124484,67.01,PBBC_Sample_2_USE_14_2,2.971,10081,11,67.01,2.879,2.805,0.166
9,Cpd 9: 3.069,2223517,43.02,PBBC_Sample_2_USE_14_2,3.19,594451,6,43.02,3.069,3.022,0.167
10,Cpd 10: 3.376,144634,43.02,PBBC_Sample_2_USE_14_2,3.505,17571,8,43.02,3.376,3.292,0.213
11,Cpd 11: 3.852,186629,43.02,PBBC_Sample_2_USE_14_2,4.019,12360,12,43.02,3.852,3.766,0.253
12,Cpd 12: 4.503,1530519,55.99,PBBC_Sample_2_USE_14_2,4.6,111045,18,55.99,4.503,4.421,0.179
13,Cpd 13: 4.693,216575,70.07,PBBC_Sample_2_USE_14_2,4.796,20921,8,70.07,4.693,4.626,0.169
14,Cpd 14: 5.935,183969,43.02,PBBC_Sample_2_USE_14_2,6.215,22386,7,43.02,5.935,5.743,0.472
15,Cpd 15: 6.527,97464,67.01,PBBC_Sample_2_USE_14_2,6.611,9515,8,67.01,6.527,6.447,0.164
16,Cpd 16: 8.344,64841,77.88,PBBC_Sample_2_USE_14_2,8.448,9136,5,77.88,8.344,8.245,0.204
17,Cpd 17: 10.068,1795540,43.02,PBBC_Sample_2_USE_14_2,10.589,46136,6,43.02,10.068,10.02,0.569
18,Cpd 18: 10.593,156452,81.05,PBBC_Sample_2_USE_14_2,10.779,10039,8,81.05,10.593,10.49,0.289
19,Cpd 19: 11.335,341753,43.02,PBBC_Sample_2_USE_14_2,11.546,49760,12,43.02,11.335,11.097,0.449
20,Cpd 20: 11.617,921603,95.99,PBBC_Sample_2_USE_14_2,11.74,92437,20,95.99,11.617,11.542,0.198
21,Cpd 21: 13.066,927896,43.02,PBBC_Sample_2_USE_14_2,13.13,92483,16,43.02,13.066,13.003,0.127
22,Cpd 22: 13.275,106138,43.02,PBBC_Sample_2_USE_14_2,13.34,15601,9,43.02,13.275,13.172,0.167
23,Cpd 23: 13.437,3798671,98.06,PBBC_Sample_2_USE_14_2,13.553,807269,11,98.06,13.437,13.384,0.169
