Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
100,Cpd 100: 24.869,41849,85.1,Cigs_Sample_1_USE_05_1,24.911,6724,12,85.1,24.869,24.803,0.109
101,Cpd 101: 24.945,61123,57.96,Cigs_Sample_1_USE_05_1,24.993,6526,10,57.96,24.945,24.909,0.084
102,Cpd 102: 25.101,468680,81.98,Cigs_Sample_1_USE_05_1,25.165,21940,43,81.98,25.101,25.058,0.107
103,Cpd 103: 25.199,165198,110.04,Cigs_Sample_1_USE_05_1,25.251,7613,29,110.04,25.199,25.148,0.103
104,Cpd 104: 25.462,425219,57.08,Cigs_Sample_1_USE_05_1,25.526,38049,34,57.08,25.462,25.406,0.12
105,Cpd 105: 25.676,57592,91.94,Cigs_Sample_1_USE_05_1,25.717,3319,17,91.94,25.676,25.622,0.095
106,Cpd 106: 25.753,200919,99.05,Cigs_Sample_1_USE_05_1,25.801,15823,29,99.05,25.753,25.694,0.107
107,Cpd 107: 25.938,43892,44,Cigs_Sample_1_USE_05_1,26,11908,4,44,25.938,25.921,0.078
108,Cpd 108: 26.184,1276385,81.98,Cigs_Sample_1_USE_05_1,26.252,51501,50,81.98,26.184,26.131,0.12
109,Cpd 109: 26.319,2090895,97.1,Cigs_Sample_1_USE_05_1,26.414,77518,61,97.1,26.319,26.265,0.149
110,Cpd 110: 26.506,115290,57.08,Cigs_Sample_1_USE_05_1,26.569,3973,30,57.08,26.506,26.458,0.111
111,Cpd 111: 26.585,73525,55.02,Cigs_Sample_1_USE_05_1,26.626,3887,12,55.02,26.585,26.532,0.094
112,Cpd 112: 26.594,210880,57.08,Cigs_Sample_1_USE_05_1,26.643,17031,20,57.08,26.594,26.527,0.116
113,Cpd 113: 27.235,38987,149,Cigs_Sample_1_USE_05_1,27.298,13227,3,149,27.235,27.185,0.113
114,Cpd 114: 27.274,788723,57.96,Cigs_Sample_1_USE_05_1,27.353,54057,42,57.96,27.274,27.206,0.147
115,Cpd 115: 27.517,465525,81.98,Cigs_Sample_1_USE_05_1,27.613,14429,44,81.98,27.517,27.436,0.178
116,Cpd 116: 27.702,469098,97.1,Cigs_Sample_1_USE_05_1,27.793,13661,41,97.1,27.702,27.636,0.157
117,Cpd 117: 27.998,551216,57.08,Cigs_Sample_1_USE_05_1,28.062,33754,32,57.08,27.998,27.905,0.157
118,Cpd 118: 28.231,71091,57.08,Cigs_Sample_1_USE_05_1,28.316,5951,8,57.08,28.231,28.184,0.132
119,Cpd 119: 28.288,64259,107.01,Cigs_Sample_1_USE_05_1,28.36,5847,12,107.01,28.288,28.173,0.187
120,Cpd 120: 28.449,169292,184.94,Cigs_Sample_1_USE_05_1,28.57,15227,19,184.94,28.449,28.394,0.176
121,Cpd 121: 28.457,2893568,73,Cigs_Sample_1_USE_05_1,28.661,67140,65,73,28.457,28.386,0.275
122,Cpd 122: 28.511,79251,99.05,Cigs_Sample_1_USE_05_1,28.602,8925,10,99.05,28.511,28.476,0.126
123,Cpd 123: 28.738,173073,149,Cigs_Sample_1_USE_05_1,28.961,7611,16,149,28.738,28.553,0.409
124,Cpd 124: 28.755,1342950,91.03,Cigs_Sample_1_USE_05_1,29.015,90846,10,91.03,28.755,28.539,0.475
125,Cpd 125: 28.772,510902,116.93,Cigs_Sample_1_USE_05_1,29.003,28454,15,116.93,28.772,28.558,0.445
126,Cpd 126: 28.911,67360,69.05,Cigs_Sample_1_USE_05_1,28.961,4111,10,69.05,28.911,28.873,0.088
127,Cpd 127: 29.201,1074539,81.98,Cigs_Sample_1_USE_05_1,29.295,29276,46,81.98,29.201,29.112,0.183
128,Cpd 128: 29.447,2290502,97.1,Cigs_Sample_1_USE_05_1,29.557,46428,64,97.1,29.447,29.366,0.191
129,Cpd 129: 29.772,369900,57.08,Cigs_Sample_1_USE_05_1,29.864,14748,25,57.08,29.772,29.689,0.176
130,Cpd 130: 29.800,39826,124.99,Cigs_Sample_1_USE_05_1,29.866,6542,5,124.99,29.8,29.731,0.136
