Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
79,Cpd 79: 26.182,322353,82.02,PBBC_Sample_1_USE_14_1,26.24,12918,35,82.02,26.182,26.135,0.105
80,Cpd 80: 26.318,899331,97.05,PBBC_Sample_1_USE_14_1,26.402,33751,59,97.05,26.318,26.261,0.141
81,Cpd 81: 27.275,316932,58.03,PBBC_Sample_1_USE_14_1,27.341,22423,31,58.03,27.275,27.215,0.126
82,Cpd 82: 27.518,268040,82.02,PBBC_Sample_1_USE_14_1,27.579,10060,28,82.02,27.518,27.459,0.12
83,Cpd 83: 27.697,286404,97.05,PBBC_Sample_1_USE_14_1,27.755,9209,36,97.05,27.697,27.636,0.118
84,Cpd 84: 27.998,3678035,57.07,PBBC_Sample_1_USE_14_1,28.085,207278,37,57.07,27.998,27.926,0.158
85,Cpd 85: 28.278,171425,85.07,PBBC_Sample_1_USE_14_1,28.354,9040,18,85.07,28.278,28.172,0.181
86,Cpd 86: 28.290,352499,57.07,PBBC_Sample_1_USE_14_1,28.315,19274,18,57.07,28.29,28.256,0.059
87,Cpd 87: 28.312,45981,85.07,PBBC_Sample_1_USE_14_1,28.378,7803,8,85.07,28.312,28.231,0.147
88,Cpd 88: 28.453,636696,57.07,PBBC_Sample_1_USE_14_1,28.634,17193,33,57.07,28.453,28.388,0.246
89,Cpd 89: 29.198,120987,82.02,PBBC_Sample_1_USE_14_1,29.229,4342,17,82.02,29.198,29.172,0.057
90,Cpd 90: 29.432,42986,85.07,PBBC_Sample_1_USE_14_1,29.504,4845,6,85.07,29.432,29.372,0.132
91,Cpd 91: 29.441,722818,110.03,PBBC_Sample_1_USE_14_1,29.538,17641,40,110.03,29.441,29.355,0.183
92,Cpd 92: 29.747,38364,43.03,PBBC_Sample_1_USE_14_1,29.832,3835,7,43.03,29.747,29.7,0.132
93,Cpd 93: 29.767,61618,43.03,PBBC_Sample_1_USE_14_1,29.802,3835,11,43.03,29.767,29.737,0.065
94,Cpd 94: 29.798,60447,125,PBBC_Sample_1_USE_14_1,29.874,6501,7,125,29.798,29.693,0.181
