Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
66,Cpd 66: 21.350,63228,71.1,PDS_Sample_5_USSB_07_2,21.397,7692,13,71.1,21.35,21.29,0.107
67,Cpd 67: 21.433,88993,71.1,PDS_Sample_5_USSB_07_2,21.532,9609,18,71.1,21.433,21.372,0.16
68,Cpd 68: 21.560,55391,71.1,PDS_Sample_5_USSB_07_2,21.637,5016,15,71.1,21.56,21.486,0.151
69,Cpd 69: 21.745,86533,113,PDS_Sample_5_USSB_07_2,21.806,6282,16,113,21.745,21.686,0.12
70,Cpd 70: 21.826,78092,72.03,PDS_Sample_5_USSB_07_2,21.896,15998,14,72.03,21.826,21.785,0.111
71,Cpd 71: 21.916,139439,69.06,PDS_Sample_5_USSB_07_2,21.982,8622,24,69.06,21.916,21.881,0.101
72,Cpd 72: 22.229,82609,200,PDS_Sample_5_USSB_07_2,22.233,36682,6,200,22.229,22.222,0.011
73,Cpd 73: 22.290,229700,200,PDS_Sample_5_USSB_07_2,22.296,49834,10,200,22.29,22.233,0.063
74,Cpd 74: 22.345,269240,200,PDS_Sample_5_USSB_07_2,22.352,74125,7,200,22.345,22.296,0.055
75,Cpd 75: 22.373,2223869,200,PDS_Sample_5_USSB_07_2,22.382,75864,29,200,22.373,22.369,0.013
76,Cpd 76: 22.426,56677,272.08,PDS_Sample_5_USSB_07_2,22.456,20097,7,272.08,22.426,22.42,0.036
77,Cpd 77: 22.442,85267,272.08,PDS_Sample_5_USSB_07_2,22.447,17392,11,272.08,22.442,22.439,0.008
78,Cpd 78: 22.473,300538,200,PDS_Sample_5_USSB_07_2,22.489,36984,26,200,22.473,22.456,0.032
79,Cpd 79: 22.477,192991,200,PDS_Sample_5_USSB_07_2,22.497,34009,6,200,22.477,22.47,0.027
80,Cpd 80: 22.546,365891,85.1,PDS_Sample_5_USSB_07_2,22.596,27055,32,85.1,22.546,22.479,0.116
81,Cpd 81: 22.616,129996,57.1,PDS_Sample_5_USSB_07_2,22.683,11423,18,57.1,22.616,22.561,0.122
82,Cpd 82: 22.703,92993,71.1,PDS_Sample_5_USSB_07_2,22.762,11047,14,71.1,22.703,22.662,0.099
83,Cpd 83: 22.783,62495,71.1,PDS_Sample_5_USSB_07_2,22.863,6326,13,71.1,22.783,22.735,0.128
84,Cpd 84: 22.844,229754,71.1,PDS_Sample_5_USSB_07_2,22.897,24317,20,71.1,22.844,22.792,0.105
85,Cpd 85: 22.874,69736,200,PDS_Sample_5_USSB_07_2,22.914,9743,13,200,22.874,22.798,0.116
86,Cpd 86: 22.904,99556,200,PDS_Sample_5_USSB_07_2,22.912,17368,17,200,22.904,22.813,0.099
87,Cpd 87: 22.984,244040,200,PDS_Sample_5_USSB_07_2,23.006,31273,13,200,22.984,22.945,0.061
88,Cpd 88: 23.002,844466,200,PDS_Sample_5_USSB_07_2,23.011,31273,35,200,23.002,22.987,0.025
89,Cpd 89: 23.133,524247,69.06,PDS_Sample_5_USSB_07_2,23.173,43773,36,69.06,23.133,23.097,0.076
90,Cpd 90: 23.214,798461,71.1,PDS_Sample_5_USSB_07_2,23.256,52794,39,71.1,23.214,23.172,0.084
91,Cpd 91: 23.277,438777,69.06,PDS_Sample_5_USSB_07_2,23.328,23179,32,69.06,23.277,23.242,0.086
92,Cpd 92: 23.362,692037,69.06,PDS_Sample_5_USSB_07_2,23.422,46559,39,69.06,23.362,23.32,0.101
93,Cpd 93: 23.450,370345,69.06,PDS_Sample_5_USSB_07_2,23.542,27521,33,69.06,23.45,23.414,0.128
94,Cpd 94: 23.538,121285,55.99,PDS_Sample_5_USSB_07_2,23.544,27212,7,55.99,23.538,23.523,0.021
95,Cpd 95: 23.568,4152122,191.1,PDS_Sample_5_USSB_07_2,23.639,1240557,19,191.1,23.568,23.53,0.109
96,Cpd 96: 23.597,457159,200,PDS_Sample_5_USSB_07_2,23.626,75681,9,200,23.597,23.584,0.042
97,Cpd 97: 23.606,378915,127.99,PDS_Sample_5_USSB_07_2,23.622,72668,12,127.99,23.606,23.574,0.048
98,Cpd 98: 23.631,363029,200,PDS_Sample_5_USSB_07_2,23.647,75356,12,200,23.631,23.614,0.032
99,Cpd 99: 23.637,124065,55.99,PDS_Sample_5_USSB_07_2,23.652,45311,10,55.99,23.637,23.626,0.027
100,Cpd 100: 23.662,1121308,200,PDS_Sample_5_USSB_07_2,23.862,80139,22,200,23.662,23.643,0.219
101,Cpd 101: 23.683,228273,272.08,PDS_Sample_5_USSB_07_2,23.826,22075,23,272.08,23.683,23.643,0.183
102,Cpd 102: 23.708,47275,71.1,PDS_Sample_5_USSB_07_2,23.713,7594,15,71.1,23.708,23.704,0.01
103,Cpd 103: 23.784,53924,69.06,PDS_Sample_5_USSB_07_2,23.836,3553,17,69.06,23.784,23.683,0.153
104,Cpd 104: 24.121,159761,71.1,PDS_Sample_5_USSB_07_2,24.166,48430,17,71.1,24.121,24.084,0.082
105,Cpd 105: 24.182,62343,91,PDS_Sample_5_USSB_07_2,24.227,11361,17,91,24.182,24.118,0.109
106,Cpd 106: 24.408,121609,217.03,PDS_Sample_5_USSB_07_2,24.446,19136,28,217.03,24.408,24.37,0.076
107,Cpd 107: 24.506,109690,91,PDS_Sample_5_USSB_07_2,24.549,8925,24,91,24.506,24.471,0.078
108,Cpd 108: 24.512,147395,57.1,PDS_Sample_5_USSB_07_2,24.563,10391,20,57.1,24.512,24.469,0.094
109,Cpd 109: 24.603,42712,43.03,PDS_Sample_5_USSB_07_2,24.664,4326,8,43.03,24.603,24.551,0.113
110,Cpd 110: 24.661,122394,71.1,PDS_Sample_5_USSB_07_2,24.738,15054,16,71.1,24.661,24.62,0.118
111,Cpd 111: 24.709,236296,55.03,PDS_Sample_5_USSB_07_2,24.767,18163,28,55.03,24.709,24.671,0.095
112,Cpd 112: 24.868,67303,105,PDS_Sample_5_USSB_07_2,24.908,15067,12,105,24.868,24.832,0.076
113,Cpd 113: 24.975,888275,69.06,PDS_Sample_5_USSB_07_2,25.019,57031,38,69.06,24.975,24.923,0.095
114,Cpd 114: 25.007,54067,91,PDS_Sample_5_USSB_07_2,25.051,10101,13,91,25.007,24.954,0.097
115,Cpd 115: 25.053,667146,57.1,PDS_Sample_5_USSB_07_2,25.097,32069,44,57.1,25.053,25.006,0.092
