Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 1.155,77025,39.95,Balloons_Sample_16_USSB_14_1,1.243,16845,2,39.95,1.155,1.11,0.133
2,Cpd 2: 1.395,663830,44,Balloons_Sample_16_USSB_14_1,1.606,120286,2,44,1.395,1.355,0.251
3,Cpd 3: 1.523,431738,41.01,Balloons_Sample_16_USSB_14_1,1.583,85303,8,41.01,1.523,1.49,0.093
4,Cpd 4: 1.666,214791,63.84,Balloons_Sample_16_USSB_14_1,1.922,28828,5,63.84,1.666,1.608,0.314
5,Cpd 5: 1.810,266811,41.01,Balloons_Sample_16_USSB_14_1,1.889,51587,13,41.01,1.81,1.768,0.122
6,Cpd 6: 1.914,829860,44,Balloons_Sample_16_USSB_14_1,1.99,236183,5,44,1.914,1.878,0.112
7,Cpd 7: 2.124,76461,60,Balloons_Sample_16_USSB_14_1,2.196,16883,5,60,2.124,2.087,0.108
8,Cpd 8: 2.636,428433,44.97,Balloons_Sample_16_USSB_14_1,2.736,95831,8,44.97,2.636,2.595,0.141
9,Cpd 9: 2.853,82498,67.93,Balloons_Sample_16_USSB_14_1,2.921,16304,8,67.93,2.853,2.807,0.114
10,Cpd 10: 2.932,133267,56.04,Balloons_Sample_16_USSB_14_1,3.046,25451,7,56.04,2.932,2.883,0.164
11,Cpd 11: 3.004,281717,57.96,Balloons_Sample_16_USSB_14_1,3.056,85529,8,57.96,3.004,2.957,0.099
12,Cpd 12: 3.077,656297,42.99,Balloons_Sample_16_USSB_14_1,3.185,179935,6,42.99,3.077,3.037,0.148
13,Cpd 13: 3.261,249237,44.97,Balloons_Sample_16_USSB_14_1,3.368,64960,9,44.97,3.261,3.218,0.15
14,Cpd 14: 3.378,84510,41.01,Balloons_Sample_16_USSB_14_1,3.469,11175,7,41.01,3.378,3.334,0.135
15,Cpd 15: 3.970,46180,52.86,Balloons_Sample_16_USSB_14_1,4.14,6539,4,52.86,3.97,3.92,0.221
16,Cpd 16: 4.535,146281,56.04,Balloons_Sample_16_USSB_14_1,4.61,11022,9,56.04,4.535,4.462,0.148
17,Cpd 17: 4.759,352119,42.99,Balloons_Sample_16_USSB_14_1,4.917,25375,14,42.99,4.759,4.631,0.285
18,Cpd 18: 5.572,113132,42.99,Balloons_Sample_16_USSB_14_1,5.773,7983,12,42.99,5.572,5.453,0.32
19,Cpd 19: 6.103,225461,132.01,Balloons_Sample_16_USSB_14_1,6.231,26313,12,132.01,6.103,6.028,0.204
20,Cpd 20: 6.179,85704,42.99,Balloons_Sample_16_USSB_14_1,6.516,12769,9,42.99,6.179,6.052,0.464
21,Cpd 21: 7.703,84255,72.98,Balloons_Sample_16_USSB_14_1,7.996,5411,7,72.98,7.703,7.625,0.371
22,Cpd 22: 8.343,114782,77.86,Balloons_Sample_16_USSB_14_1,8.495,12511,8,77.86,8.343,8.242,0.253
23,Cpd 23: 10.036,1927920,42.99,Balloons_Sample_16_USSB_14_1,10.629,48963,5,42.99,10.036,9.975,0.654
24,Cpd 24: 10.594,573612,44.97,Balloons_Sample_16_USSB_14_1,10.795,81304,8,44.97,10.594,10.513,0.282
25,Cpd 25: 10.857,2041922,56.04,Balloons_Sample_16_USSB_14_1,11.05,184076,11,56.04,10.857,10.772,0.278
26,Cpd 26: 11.307,200239,42.99,Balloons_Sample_16_USSB_14_1,11.502,40328,5,42.99,11.307,11.261,0.242
