Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
18,Cpd 18: 5.935,90928,74.82,PC_Sample_1_USE_04_1,6.04,9396,6,74.82,5.935,5.834,0.205
19,Cpd 19: 6.098,157161,132,PC_Sample_1_USE_04_1,6.182,26113,8,132,6.098,6.011,0.171
20,Cpd 20: 8.339,188932,77.96,PC_Sample_1_USE_04_1,8.454,19694,9,77.96,8.339,8.226,0.228
21,Cpd 21: 9.495,77538,41,PC_Sample_1_USE_04_1,9.498,3681,6,41,9.495,9.49,0.008
22,Cpd 22: 10.327,84338,43.01,PC_Sample_1_USE_04_1,10.447,6203,4,43.01,10.327,10.26,0.186
23,Cpd 23: 10.877,61668,56.04,PC_Sample_1_USE_04_1,10.958,5016,6,56.04,10.877,10.762,0.196
24,Cpd 24: 11.617,46552,96,PC_Sample_1_USE_04_1,11.69,4293,9,96,11.617,11.555,0.135
25,Cpd 25: 13.057,1169075,43.01,PC_Sample_1_USE_04_1,13.124,130106,16,43.01,13.057,12.994,0.129
26,Cpd 26: 13.428,3449244,98.1,PC_Sample_1_USE_04_1,13.519,717352,12,98.1,13.428,13.375,0.145
27,Cpd 27: 13.534,53153,90.85,PC_Sample_1_USE_04_1,13.605,9138,6,90.85,13.534,13.487,0.118
28,Cpd 28: 13.813,89382,54.98,PC_Sample_1_USE_04_1,13.89,6862,10,54.98,13.813,13.759,0.131
29,Cpd 29: 14.430,560430,206.97,PC_Sample_1_USE_04_1,14.512,98820,23,206.97,14.43,14.371,0.141
30,Cpd 30: 14.505,59152,43.01,PC_Sample_1_USE_04_1,14.611,12857,11,43.01,14.505,14.453,0.158
31,Cpd 31: 14.755,122234,54.98,PC_Sample_1_USE_04_1,14.832,21944,6,54.98,14.755,14.676,0.156
32,Cpd 32: 15.001,4253486,70.06,PC_Sample_1_USE_04_1,15.083,417429,22,70.06,15.001,14.957,0.126
33,Cpd 33: 15.544,70010,58.84,PC_Sample_1_USE_04_1,15.775,5493,8,58.84,15.544,15.482,0.293
34,Cpd 34: 15.781,118264,94.88,PC_Sample_1_USE_04_1,15.857,14533,13,94.88,15.781,15.743,0.114
35,Cpd 35: 15.842,77022,56.04,PC_Sample_1_USE_04_1,15.91,13483,9,56.04,15.842,15.802,0.108
36,Cpd 36: 15.933,106527,56.04,PC_Sample_1_USE_04_1,15.965,9946,17,56.04,15.933,15.895,0.07
37,Cpd 37: 15.992,87947,43.01,PC_Sample_1_USE_04_1,16.083,9198,10,43.01,15.992,15.958,0.126
38,Cpd 38: 16.307,132779,103.76,PC_Sample_1_USE_04_1,16.414,7661,21,103.76,16.307,16.27,0.145
