Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 1.153,67842,39.94,Balloons_Sample_12_USSB_12_3,1.275,23105,2,39.94,1.153,1.104,0.171
2,Cpd 2: 1.370,301440,44,Balloons_Sample_12_USSB_12_3,1.486,73042,2,44,1.37,1.342,0.145
3,Cpd 3: 1.504,229838,41,Balloons_Sample_12_USSB_12_3,1.574,45326,8,41,1.504,1.471,0.103
4,Cpd 4: 1.647,161489,63.76,Balloons_Sample_12_USSB_12_3,2.031,17613,4,63.76,1.647,1.597,0.434
5,Cpd 5: 1.797,212341,41,Balloons_Sample_12_USSB_12_3,1.865,28810,13,41,1.797,1.755,0.11
6,Cpd 6: 1.897,1027245,44,Balloons_Sample_12_USSB_12_3,2.002,284649,5,44,1.897,1.859,0.143
7,Cpd 7: 2.039,53393,46.97,Balloons_Sample_12_USSB_12_3,2.128,9908,4,46.97,2.039,2,0.128
8,Cpd 8: 2.551,58012,41.95,Balloons_Sample_12_USSB_12_3,2.628,7858,5,41.95,2.551,2.493,0.135
9,Cpd 9: 2.621,195815,44.87,Balloons_Sample_12_USSB_12_3,2.727,37524,9,44.87,2.621,2.584,0.143
10,Cpd 10: 2.989,87354,57.95,Balloons_Sample_12_USSB_12_3,3.028,28275,4,57.95,2.989,2.942,0.086
11,Cpd 11: 3.063,398040,43.01,Balloons_Sample_12_USSB_12_3,3.184,108404,5,43.01,3.063,3.022,0.162
12,Cpd 12: 3.250,102815,44.87,Balloons_Sample_12_USSB_12_3,3.319,30472,7,44.87,3.25,3.201,0.118
13,Cpd 13: 3.359,307153,41,Balloons_Sample_12_USSB_12_3,3.562,32343,7,41,3.359,3.296,0.266
14,Cpd 14: 3.955,41335,52.85,Balloons_Sample_12_USSB_12_3,4.089,6588,3,52.85,3.955,3.901,0.188
15,Cpd 15: 4.516,95453,56.01,Balloons_Sample_12_USSB_12_3,4.599,6896,9,56.01,4.516,4.447,0.152
16,Cpd 16: 4.697,85576,57.04,Balloons_Sample_12_USSB_12_3,4.774,6025,8,57.04,4.697,4.632,0.143
17,Cpd 17: 5.661,72474,43.01,Balloons_Sample_12_USSB_12_3,5.756,9309,7,43.01,5.661,5.491,0.264
