Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 2.622,8339393,43.04,PC_Sample_11_USSB_32_2,2.706,1209489,10,43.04,2.622,2.567,0.139
2,Cpd 2: 10.116,833029,43.04,PC_Sample_11_USSB_32_2,10.693,29963,6,43.04,10.116,10.074,0.618
3,Cpd 3: 13.430,3999659,98.1,PC_Sample_11_USSB_32_2,13.52,872069,11,98.1,13.43,13.381,0.139
4,Cpd 4: 13.539,3665562,91.07,PC_Sample_11_USSB_32_2,13.643,848923,11,91.07,13.539,13.484,0.16
5,Cpd 5: 14.431,610123,207,PC_Sample_11_USSB_32_2,14.526,109653,24,207,14.431,14.378,0.148
6,Cpd 6: 15.697,1001233,91.07,PC_Sample_11_USSB_32_2,15.774,278183,16,91.07,15.697,15.658,0.116
7,Cpd 7: 16.341,46023896,104.1,PC_Sample_11_USSB_32_2,16.435,8387884,15,104.1,16.341,16.296,0.139
8,Cpd 8: 17.688,480262,55.02,PC_Sample_11_USSB_32_2,17.771,92715,24,55.02,17.688,17.653,0.118
9,Cpd 9: 17.788,1166143,104.97,PC_Sample_11_USSB_32_2,17.87,178936,16,104.97,17.788,17.752,0.118
10,Cpd 10: 18.457,999587,57.1,PC_Sample_11_USSB_32_2,18.537,195060,20,57.1,18.457,18.421,0.116
11,Cpd 11: 20.571,540919,104.97,PC_Sample_11_USSB_32_2,20.662,78572,21,104.97,20.571,20.537,0.126
12,Cpd 12: 24.834,866325,92.1,PC_Sample_11_USSB_32_2,24.914,134049,21,92.1,24.834,24.79,0.124
13,Cpd 13: 25.487,19245301,91.07,PC_Sample_11_USSB_32_2,25.592,3248351,27,91.07,25.487,25.437,0.155
14,Cpd 14: 26.318,1046522,97.05,PC_Sample_11_USSB_32_2,26.395,36407,58,97.05,26.318,26.262,0.134
15,Cpd 15: 26.478,507995,206.13,PC_Sample_11_USSB_32_2,26.55,27398,45,206.13,26.478,26.426,0.124
16,Cpd 16: 27.277,654528,73.98,PC_Sample_11_USSB_32_2,27.408,41052,33,73.98,27.277,27.206,0.202
17,Cpd 17: 27.697,515890,97.05,PC_Sample_11_USSB_32_2,27.773,14589,41,97.05,27.697,27.639,0.134
18,Cpd 18: 28.463,11657964,72.99,PC_Sample_11_USSB_32_2,28.666,276563,70,72.99,28.463,28.393,0.273
19,Cpd 19: 28.715,8661933,91.07,PC_Sample_11_USSB_32_2,28.727,949140,15,91.07,28.715,28.509,0.218
20,Cpd 20: 28.727,2947614,91.07,PC_Sample_11_USSB_32_2,28.735,948004,9,91.07,28.727,28.719,0.015
21,Cpd 21: 28.742,10951086,91.07,PC_Sample_11_USSB_32_2,28.756,963311,11,91.07,28.742,28.714,0.042
22,Cpd 22: 28.748,2975875,92.1,PC_Sample_11_USSB_32_2,28.767,78100,33,92.1,28.748,28.719,0.048
23,Cpd 23: 28.762,1570190,114.98,PC_Sample_11_USSB_32_2,28.8,72164,30,114.98,28.762,28.74,0.059
24,Cpd 24: 28.772,716150,114.98,PC_Sample_11_USSB_32_2,28.828,72164,19,114.98,28.772,28.75,0.078
25,Cpd 25: 29.445,1135564,97.05,PC_Sample_11_USSB_32_2,29.599,22398,56,97.05,29.445,29.359,0.24
26,Cpd 26: 29.453,531405,57.1,PC_Sample_11_USSB_32_2,29.54,22191,36,57.1,29.453,29.231,0.309
