Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
55,Cpd 55: 18.460,197635,57.09,FPW_Sample_5_USE_13_1,18.545,34771,19,57.09,18.46,18.423,0.122
56,Cpd 56: 18.653,1286730,69.07,FPW_Sample_5_USE_13_1,18.738,108225,36,69.07,18.653,18.606,0.131
57,Cpd 57: 18.703,1310706,69.07,FPW_Sample_5_USE_13_1,18.785,103917,35,69.07,18.703,18.675,0.111
58,Cpd 58: 18.923,106247,68.02,FPW_Sample_5_USE_13_1,19.035,6693,27,68.02,18.923,18.791,0.244
59,Cpd 59: 19.195,183819,104.99,FPW_Sample_5_USE_13_1,19.25,41402,15,104.99,19.195,19.159,0.091
60,Cpd 60: 19.233,213855,43.03,FPW_Sample_5_USE_13_1,19.313,18936,32,43.03,19.233,19.166,0.147
61,Cpd 61: 19.286,158177,123.06,FPW_Sample_5_USE_13_1,19.349,44609,17,123.06,19.286,19.254,0.095
62,Cpd 62: 19.333,270296,57.09,FPW_Sample_5_USE_13_1,19.395,18917,31,57.09,19.333,19.271,0.124
63,Cpd 63: 19.424,112555,43.03,FPW_Sample_5_USE_13_1,19.506,15800,18,43.03,19.424,19.336,0.17
64,Cpd 64: 19.578,133797,69.07,FPW_Sample_5_USE_13_1,19.666,10197,19,69.07,19.578,19.511,0.154
65,Cpd 65: 19.657,65865,109.07,FPW_Sample_5_USE_13_1,19.755,6724,14,109.07,19.657,19.584,0.172
66,Cpd 66: 19.854,96550,66.01,FPW_Sample_5_USE_13_1,19.895,23924,16,66.01,19.854,19.826,0.069
67,Cpd 67: 19.912,764876,55.04,FPW_Sample_5_USE_13_1,19.98,49928,35,55.04,19.912,19.877,0.103
68,Cpd 68: 19.963,89733,57.09,FPW_Sample_5_USE_13_1,20.032,9625,18,57.09,19.963,19.917,0.114
69,Cpd 69: 20.057,96625,44,FPW_Sample_5_USE_13_1,20.167,11928,16,44,20.057,19.959,0.208
70,Cpd 70: 20.145,156053,43.03,FPW_Sample_5_USE_13_1,20.179,10428,26,43.03,20.145,20.081,0.097
71,Cpd 71: 20.197,73088,43.03,FPW_Sample_5_USE_13_1,20.272,7840,13,43.03,20.197,20.152,0.12
72,Cpd 72: 20.400,134522,99.1,FPW_Sample_5_USE_13_1,20.427,14421,20,99.1,20.4,20.316,0.111
