Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
68,Cpd 68: 24.522,162357,56.99,PDS_Sample_1_USE_03_1,24.555,21158,13,56.99,24.522,24.473,0.082
69,Cpd 69: 24.977,286479,68.98,PDS_Sample_1_USE_03_1,25.02,21863,26,68.98,24.977,24.911,0.109
70,Cpd 70: 25.055,230705,71.04,PDS_Sample_1_USE_03_1,25.126,15230,23,71.04,25.055,25.008,0.118
71,Cpd 71: 25.105,378965,56.99,PDS_Sample_1_USE_03_1,25.174,15688,28,56.99,25.105,25.037,0.137
72,Cpd 72: 25.130,101005,68.98,PDS_Sample_1_USE_03_1,25.18,13060,9,68.98,25.13,25.083,0.097
73,Cpd 73: 25.203,168253,96.96,PDS_Sample_1_USE_03_1,25.285,12831,17,96.96,25.203,25.163,0.122
74,Cpd 74: 25.237,821302,68.98,PDS_Sample_1_USE_03_1,25.286,41388,33,68.98,25.237,25.166,0.12
75,Cpd 75: 25.322,224436,68.98,PDS_Sample_1_USE_03_1,25.395,13587,25,68.98,25.322,25.279,0.116
76,Cpd 76: 25.449,170132,71.04,PDS_Sample_1_USE_03_1,25.496,10681,19,71.04,25.449,25.389,0.107
77,Cpd 77: 25.461,145474,56.99,PDS_Sample_1_USE_03_1,25.521,13426,14,56.99,25.461,25.389,0.131
78,Cpd 78: 25.561,248258,68.98,PDS_Sample_1_USE_03_1,25.622,17317,26,68.98,25.561,25.515,0.107
79,Cpd 79: 25.755,251434,98.96,PDS_Sample_1_USE_03_1,25.864,20513,25,98.96,25.755,25.707,0.156
80,Cpd 80: 26.186,550542,81.96,PDS_Sample_1_USE_03_1,26.26,20703,39,81.96,26.186,26.13,0.13
81,Cpd 81: 26.321,4688973,96.96,PDS_Sample_1_USE_03_1,26.425,175364,60,96.96,26.321,26.265,0.16
82,Cpd 82: 26.509,329599,43,PDS_Sample_1_USE_03_1,26.586,11278,41,43,26.509,26.445,0.141
83,Cpd 83: 26.983,120440,56.99,PDS_Sample_1_USE_03_1,27.182,6607,13,56.99,26.983,26.906,0.276
84,Cpd 84: 27.275,1153821,58,PDS_Sample_1_USE_03_1,27.403,83613,41,58,27.275,27.214,0.189
85,Cpd 85: 27.522,231267,56.99,PDS_Sample_1_USE_03_1,27.591,10202,22,56.99,27.522,27.422,0.17
86,Cpd 86: 27.543,134437,56.99,PDS_Sample_1_USE_03_1,27.647,9596,10,56.99,27.543,27.445,0.202
87,Cpd 87: 27.555,122139,56.99,PDS_Sample_1_USE_03_1,27.647,9596,7,56.99,27.555,27.53,0.116
88,Cpd 88: 27.700,590720,56.99,PDS_Sample_1_USE_03_1,27.776,18530,41,56.99,27.7,27.633,0.143
89,Cpd 89: 27.841,95243,68.98,PDS_Sample_1_USE_03_1,27.889,4951,15,68.98,27.841,27.755,0.133
90,Cpd 90: 27.992,118101,56.99,PDS_Sample_1_USE_03_1,28.037,5748,11,56.99,27.992,27.913,0.124
91,Cpd 91: 28.459,215966,72.89,PDS_Sample_1_USE_03_1,28.574,8985,23,72.89,28.459,28.391,0.183
92,Cpd 92: 28.464,96808,72.89,PDS_Sample_1_USE_03_1,28.519,8985,10,72.89,28.464,28.456,0.063
93,Cpd 93: 28.523,149132,98.96,PDS_Sample_1_USE_03_1,28.614,9584,13,98.96,28.523,28.429,0.185
94,Cpd 94: 29.206,346061,81.96,PDS_Sample_1_USE_03_1,29.334,8446,26,81.96,29.206,29.098,0.236
95,Cpd 95: 29.207,94562,81.96,PDS_Sample_1_USE_03_1,29.311,8446,9,81.96,29.207,29.117,0.194
96,Cpd 96: 29.447,4716146,96.96,PDS_Sample_1_USE_03_1,29.62,98102,60,96.96,29.447,29.369,0.252
97,Cpd 97: 29.772,235883,56.99,PDS_Sample_1_USE_03_1,29.874,8493,23,56.99,29.772,29.7,0.173
98,Cpd 98: 29.780,80453,40.98,PDS_Sample_1_USE_03_1,29.845,5267,12,40.98,29.78,29.706,0.139
