Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
72,Cpd 72: 22.540,65113,71.1,PDS_Sample_2_USE_03_2,22.598,7413,11,71.1,22.54,22.503,0.095
73,Cpd 73: 22.820,194886,54.98,PDS_Sample_2_USE_03_2,22.903,14065,17,54.98,22.82,22.781,0.122
74,Cpd 74: 22.845,688725,57.04,PDS_Sample_2_USE_03_2,22.901,71128,23,57.04,22.845,22.793,0.109
75,Cpd 75: 22.958,89785,58,PDS_Sample_2_USE_03_2,23.048,11591,18,58,22.958,22.917,0.131
76,Cpd 76: 23.135,298878,68.98,PDS_Sample_2_USE_03_2,23.177,23539,30,68.98,23.135,23.101,0.076
77,Cpd 77: 23.219,798665,71.1,PDS_Sample_2_USE_03_2,23.256,71078,36,71.1,23.219,23.176,0.08
78,Cpd 78: 23.278,248235,57.04,PDS_Sample_2_USE_03_2,23.337,15083,22,57.04,23.278,23.24,0.097
79,Cpd 79: 23.300,142642,71.1,PDS_Sample_2_USE_03_2,23.339,16272,8,71.1,23.3,23.246,0.093
80,Cpd 80: 23.364,418879,68.98,PDS_Sample_2_USE_03_2,23.417,25626,24,68.98,23.364,23.32,0.097
81,Cpd 81: 23.451,297194,68.98,PDS_Sample_2_USE_03_2,23.539,16481,25,68.98,23.451,23.416,0.124
82,Cpd 82: 23.567,95115,190.83,PDS_Sample_2_USE_03_2,23.608,14230,18,190.83,23.567,23.541,0.067
83,Cpd 83: 23.671,452683,82.97,PDS_Sample_2_USE_03_2,23.753,27969,22,82.97,23.671,23.636,0.116
84,Cpd 84: 23.695,615457,57.04,PDS_Sample_2_USE_03_2,23.764,88694,22,57.04,23.695,23.646,0.118
85,Cpd 85: 24.122,368398,71.1,PDS_Sample_2_USE_03_2,24.176,112294,17,71.1,24.122,24.08,0.095
86,Cpd 86: 24.187,86005,81.97,PDS_Sample_2_USE_03_2,24.229,5071,22,81.97,24.187,24.128,0.101
87,Cpd 87: 24.262,85976,96.04,PDS_Sample_2_USE_03_2,24.313,5592,19,96.04,24.262,24.217,0.095
88,Cpd 88: 24.409,58234,217.1,PDS_Sample_2_USE_03_2,24.469,10124,16,217.1,24.409,24.37,0.099
89,Cpd 89: 24.502,107795,54.98,PDS_Sample_2_USE_03_2,24.551,6824,19,54.98,24.502,24.461,0.09
90,Cpd 90: 24.520,112860,57.04,PDS_Sample_2_USE_03_2,24.558,14532,9,57.04,24.52,24.461,0.097
91,Cpd 91: 24.660,465706,71.1,PDS_Sample_2_USE_03_2,24.707,40541,33,71.1,24.66,24.617,0.09
92,Cpd 92: 24.710,113678,54.98,PDS_Sample_2_USE_03_2,24.762,10119,18,54.98,24.71,24.675,0.088
93,Cpd 93: 24.729,104446,71.1,PDS_Sample_2_USE_03_2,24.762,10488,9,71.1,24.729,24.678,0.084
94,Cpd 94: 24.975,607221,68.98,PDS_Sample_2_USE_03_2,25.021,33572,34,68.98,24.975,24.915,0.107
95,Cpd 95: 25.049,774396,71.1,PDS_Sample_2_USE_03_2,25.096,49884,39,71.1,25.049,25.006,0.09
96,Cpd 96: 25.100,226415,54.98,PDS_Sample_2_USE_03_2,25.178,12681,22,54.98,25.1,25.014,0.164
97,Cpd 97: 25.124,462947,57.04,PDS_Sample_2_USE_03_2,25.18,24945,22,57.04,25.124,25.082,0.097
