Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
132,Cpd 132: 26.305,145820,293.2,PDS_Sample_7_USSB_08_1,26.312,29951,19,293.2,26.305,26.284,0.029
133,Cpd 133: 27.360,182410,293.2,PDS_Sample_7_USSB_08_1,27.386,42787,14,293.2,27.36,27.308,0.078
134,Cpd 134: 27.390,1287018,149,PDS_Sample_7_USSB_08_1,27.398,213779,5,149,27.39,27.367,0.031
135,Cpd 135: 27.409,1346382,149,PDS_Sample_7_USSB_08_1,27.42,255260,5,149,27.409,27.382,0.038
136,Cpd 136: 27.433,336024,149,PDS_Sample_7_USSB_08_1,27.44,255584,3,149,27.433,27.42,0.019
137,Cpd 137: 27.463,3666675,149,PDS_Sample_7_USSB_08_1,27.489,260299,10,149,27.463,27.438,0.052
138,Cpd 138: 27.476,3518615,71.1,PDS_Sample_7_USSB_08_1,27.485,89428,21,71.1,27.476,27.47,0.015
139,Cpd 139: 27.515,644883,293.2,PDS_Sample_7_USSB_08_1,27.52,53398,25,293.2,27.515,27.512,0.008
140,Cpd 140: 27.527,1080644,149,PDS_Sample_7_USSB_08_1,27.547,274212,5,149,27.527,27.514,0.032
141,Cpd 141: 27.555,3468655,149,PDS_Sample_7_USSB_08_1,27.564,270090,7,149,27.555,27.541,0.023
142,Cpd 142: 27.566,2282129,85.1,PDS_Sample_7_USSB_08_1,27.571,56383,14,85.1,27.566,27.56,0.011
143,Cpd 143: 27.580,2634181,149,PDS_Sample_7_USSB_08_1,27.585,275456,9,149,27.58,27.564,0.021
144,Cpd 144: 27.593,722365,149,PDS_Sample_7_USSB_08_1,27.606,289930,6,149,27.593,27.581,0.025
145,Cpd 145: 27.594,794179,149,PDS_Sample_7_USSB_08_1,27.613,289930,6,149,27.594,27.585,0.029
146,Cpd 146: 27.623,1979766,149,PDS_Sample_7_USSB_08_1,27.634,286782,5,149,27.623,27.613,0.021
147,Cpd 147: 27.640,2035656,149,PDS_Sample_7_USSB_08_1,27.674,286782,5,149,27.64,27.634,0.04
148,Cpd 148: 27.681,416177,293.2,PDS_Sample_7_USSB_08_1,27.707,45189,20,293.2,27.681,27.661,0.046
149,Cpd 149: 27.712,77977,293.2,PDS_Sample_7_USSB_08_1,27.726,38965,8,293.2,27.712,27.707,0.019
150,Cpd 150: 27.753,533465,149,PDS_Sample_7_USSB_08_1,27.772,210059,3,149,27.753,27.732,0.04
151,Cpd 151: 27.793,348160,149,PDS_Sample_7_USSB_08_1,27.797,214472,4,149,27.793,27.772,0.025
152,Cpd 152: 27.823,238470,293.2,PDS_Sample_7_USSB_08_1,27.829,35058,17,293.2,27.823,27.818,0.011
153,Cpd 153: 27.837,259373,293.2,PDS_Sample_7_USSB_08_1,27.932,33224,21,293.2,27.837,27.829,0.103
154,Cpd 154: 27.938,536276,149,PDS_Sample_7_USSB_08_1,27.963,108320,5,149,27.938,27.913,0.05
155,Cpd 155: 28.268,134522,57.1,PDS_Sample_7_USSB_08_1,28.326,7600,12,57.1,28.268,28.228,0.097
156,Cpd 156: 28.711,121137,116.08,PDS_Sample_7_USSB_08_1,28.731,18240,19,116.08,28.711,28.616,0.115
157,Cpd 157: 28.734,169654,116.08,PDS_Sample_7_USSB_08_1,28.75,23111,23,116.08,28.734,28.708,0.042
158,Cpd 158: 28.752,5329712,91.08,PDS_Sample_7_USSB_08_1,28.761,736331,9,91.08,28.752,28.542,0.22
159,Cpd 159: 28.779,5056158,117.09,PDS_Sample_7_USSB_08_1,29.034,247216,19,117.09,28.779,28.517,0.518
160,Cpd 160: 28.789,7490174,91.08,PDS_Sample_7_USSB_08_1,29.05,796683,14,91.08,28.789,28.758,0.292
161,Cpd 161: 29.435,122326,97.1,PDS_Sample_7_USSB_08_1,29.527,5334,17,97.1,29.435,29.382,0.145
162,Cpd 162: 29.456,86898,57.1,PDS_Sample_7_USSB_08_1,29.527,5283,12,57.1,29.456,29.382,0.145
163,Cpd 163: 29.801,133941,125.08,PDS_Sample_7_USSB_08_1,29.881,7837,11,125.08,29.801,29.722,0.159
