Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 2.880,42047780,67.11,Balloons_Sample_8_USSB_11_2,2.997,4574425,16,67.11,2.88,2.816,0.181
2,Cpd 2: 3.376,6633419,75.98,Balloons_Sample_8_USSB_11_2,3.482,2346958,5,75.98,3.376,3.322,0.16
3,Cpd 3: 13.332,2076546,79.07,Balloons_Sample_8_USSB_11_2,13.444,286887,16,79.07,13.332,13.277,0.167
4,Cpd 4: 13.436,4141663,98.08,Balloons_Sample_8_USSB_11_2,13.553,898345,11,98.08,13.436,13.385,0.167
5,Cpd 5: 15.862,1377663,91.05,Balloons_Sample_8_USSB_11_2,15.941,240010,23,91.05,15.862,15.815,0.126
6,Cpd 6: 17.129,5665083,86.1,Balloons_Sample_8_USSB_11_2,17.223,1358751,12,86.1,17.129,17.105,0.118
7,Cpd 7: 17.181,5711925,68.12,Balloons_Sample_8_USSB_11_2,17.263,490852,32,68.12,17.181,17.138,0.126
8,Cpd 8: 17.869,6448120,107.09,Balloons_Sample_8_USSB_11_2,17.96,529563,35,107.09,17.869,17.831,0.129
9,Cpd 9: 18.075,2899625,107.09,Balloons_Sample_8_USSB_11_2,18.116,243961,27,107.09,18.075,18.038,0.078
10,Cpd 10: 18.155,11989311,93.09,Balloons_Sample_8_USSB_11_2,18.17,4269631,13,93.09,18.155,18.114,0.055
11,Cpd 11: 18.193,21142921,68.12,Balloons_Sample_8_USSB_11_2,18.278,8383226,1,68.12,18.193,18.141,0.137
12,Cpd 12: 18.202,122865143,67.11,Balloons_Sample_8_USSB_11_2,18.274,7389490,34,67.11,18.202,18.137,0.137
13,Cpd 13: 21.631,2416336,107.09,Balloons_Sample_8_USSB_11_2,21.652,257967,39,107.09,21.631,21.588,0.065
14,Cpd 14: 21.670,1642183,107.09,Balloons_Sample_8_USSB_11_2,21.71,175637,41,107.09,21.67,21.65,0.059
15,Cpd 15: 21.821,6379543,107.09,Balloons_Sample_8_USSB_11_2,21.904,467141,51,107.09,21.821,21.788,0.116
16,Cpd 16: 22.138,1746247,107.09,Balloons_Sample_8_USSB_11_2,22.199,137053,35,107.09,22.138,22.083,0.116
17,Cpd 17: 22.245,6242960,107.09,Balloons_Sample_8_USSB_11_2,22.318,442720,37,107.09,22.245,22.194,0.124
18,Cpd 18: 22.387,1516113,81.1,Balloons_Sample_8_USSB_11_2,22.434,104276,34,81.1,22.387,22.331,0.103
19,Cpd 19: 22.550,1682517,93.09,Balloons_Sample_8_USSB_11_2,22.581,125417,41,93.09,22.55,22.503,0.078
20,Cpd 20: 22.674,5685452,121.1,Balloons_Sample_8_USSB_11_2,22.748,265520,52,121.1,22.674,22.621,0.128
21,Cpd 21: 22.803,3387707,119.08,Balloons_Sample_8_USSB_11_2,22.869,235188,50,119.08,22.803,22.747,0.122
22,Cpd 22: 22.920,10556258,119.08,Balloons_Sample_8_USSB_11_2,22.968,462277,56,119.08,22.92,22.859,0.109
23,Cpd 23: 23.003,2501671,119.08,Balloons_Sample_8_USSB_11_2,23.048,159091,49,119.08,23.003,22.958,0.09
24,Cpd 24: 23.050,2154866,93.09,Balloons_Sample_8_USSB_11_2,23.086,107178,63,93.09,23.05,23.023,0.063
25,Cpd 25: 23.501,4145572,81.1,Balloons_Sample_8_USSB_11_2,23.582,235422,47,81.1,23.501,23.441,0.141
26,Cpd 26: 23.834,1443748,109.08,Balloons_Sample_8_USSB_11_2,23.916,85013,39,109.08,23.834,23.767,0.149
27,Cpd 27: 26.544,1741072,93.09,Balloons_Sample_8_USSB_11_2,26.595,58281,53,93.09,26.544,26.466,0.13
28,Cpd 28: 26.634,2092898,119.08,Balloons_Sample_8_USSB_11_2,26.683,74201,58,119.08,26.634,26.586,0.097
29,Cpd 29: 27.378,26426716,121.1,Balloons_Sample_8_USSB_11_2,27.477,1075215,48,121.1,27.378,27.307,0.17
30,Cpd 30: 27.741,10244544,121.1,Balloons_Sample_8_USSB_11_2,27.805,276495,52,121.1,27.741,27.666,0.139
31,Cpd 31: 27.837,1894336,93.09,Balloons_Sample_8_USSB_11_2,27.927,42418,65,93.09,27.837,27.782,0.145
32,Cpd 32: 28.082,2070109,93.09,Balloons_Sample_8_USSB_11_2,28.17,47596,58,93.09,28.082,28.002,0.168
33,Cpd 33: 28.263,20911659,93.09,Balloons_Sample_8_USSB_11_2,28.446,425093,67,93.09,28.263,28.143,0.303
34,Cpd 34: 28.852,4399975,93.09,Balloons_Sample_8_USSB_11_2,28.998,91908,66,93.09,28.852,28.742,0.256
35,Cpd 35: 29.781,1959439,121.1,Balloons_Sample_8_USSB_11_2,29.895,50626,50,121.1,29.781,29.668,0.227
36,Cpd 36: 29.795,1351927,121.1,Balloons_Sample_8_USSB_11_2,29.895,50626,46,121.1,29.795,29.668,0.227
