Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 2.877,43006705,67.08,Balloons_Sample_9_USSB_11_3,3.028,4654974,16,67.08,2.877,2.812,0.215
2,Cpd 2: 3.375,6640313,76,Balloons_Sample_9_USSB_11_3,3.486,2335797,5,76,3.375,3.322,0.164
3,Cpd 3: 13.333,2020297,79.07,Balloons_Sample_9_USSB_11_3,13.436,281460,17,79.07,13.333,13.27,0.166
4,Cpd 4: 13.437,4036900,98.1,Balloons_Sample_9_USSB_11_3,13.55,863992,11,98.1,13.437,13.384,0.166
5,Cpd 5: 15.861,1372019,91.1,Balloons_Sample_9_USSB_11_3,15.953,248390,21,91.1,15.861,15.816,0.137
6,Cpd 6: 17.128,6909303,86.1,Balloons_Sample_9_USSB_11_3,17.232,1664678,12,86.1,17.128,17.099,0.133
7,Cpd 7: 17.181,5542749,68.09,Balloons_Sample_9_USSB_11_3,17.274,481439,33,68.09,17.181,17.139,0.135
8,Cpd 8: 17.869,6367037,107.1,Balloons_Sample_9_USSB_11_3,17.942,528661,33,107.1,17.869,17.83,0.112
9,Cpd 9: 18.075,2930507,107.1,Balloons_Sample_9_USSB_11_3,18.137,246852,29,107.1,18.075,18.038,0.099
10,Cpd 10: 18.193,23113830,68.09,Balloons_Sample_9_USSB_11_3,18.277,8386744,3,68.09,18.193,18.144,0.133
11,Cpd 11: 18.202,120351467,67.08,Balloons_Sample_9_USSB_11_3,18.272,7411429,34,67.08,18.202,18.138,0.133
12,Cpd 12: 21.630,2454542,107.1,Balloons_Sample_9_USSB_11_3,21.652,252120,42,107.1,21.63,21.591,0.061
13,Cpd 13: 21.670,1707958,107.1,Balloons_Sample_9_USSB_11_3,21.707,173090,43,107.1,21.67,21.652,0.055
14,Cpd 14: 21.822,6430402,107.1,Balloons_Sample_9_USSB_11_3,21.89,442762,53,107.1,21.822,21.787,0.103
15,Cpd 15: 22.138,1782197,107.1,Balloons_Sample_9_USSB_11_3,22.199,134223,37,107.1,22.138,22.089,0.111
16,Cpd 16: 22.245,6154232,107.1,Balloons_Sample_9_USSB_11_3,22.31,442264,38,107.1,22.245,22.191,0.118
17,Cpd 17: 22.312,2349380,161.1,Balloons_Sample_9_USSB_11_3,22.365,383847,36,161.1,22.312,22.275,0.09
18,Cpd 18: 22.388,1448098,81.1,Balloons_Sample_9_USSB_11_3,22.46,98760,34,81.1,22.388,22.334,0.126
19,Cpd 19: 22.550,1717037,93.09,Balloons_Sample_9_USSB_11_3,22.579,131630,40,93.09,22.55,22.518,0.061
20,Cpd 20: 22.674,6082188,121.1,Balloons_Sample_9_USSB_11_3,22.75,258040,55,121.1,22.674,22.613,0.137
21,Cpd 21: 22.768,1468992,107.1,Balloons_Sample_9_USSB_11_3,22.796,178457,25,107.1,22.768,22.71,0.086
22,Cpd 22: 22.803,3554149,119.09,Balloons_Sample_9_USSB_11_3,22.869,228652,47,119.09,22.803,22.746,0.122
23,Cpd 23: 22.922,10361275,119.09,Balloons_Sample_9_USSB_11_3,22.964,440905,49,119.09,22.922,22.863,0.101
24,Cpd 24: 23.002,2810750,119.09,Balloons_Sample_9_USSB_11_3,23.057,149858,55,119.09,23.002,22.956,0.101
25,Cpd 25: 23.051,2208211,93.09,Balloons_Sample_9_USSB_11_3,23.088,106921,57,93.09,23.051,23.023,0.065
26,Cpd 26: 23.500,4239799,81.1,Balloons_Sample_9_USSB_11_3,23.576,228994,50,81.1,23.5,23.441,0.135
27,Cpd 27: 23.834,1414855,109.1,Balloons_Sample_9_USSB_11_3,23.895,80463,45,109.1,23.834,23.771,0.124
28,Cpd 28: 26.314,1375011,69.07,Balloons_Sample_9_USSB_11_3,26.403,63414,62,69.07,26.314,26.262,0.141
29,Cpd 29: 26.542,1801468,93.09,Balloons_Sample_9_USSB_11_3,26.594,57922,51,93.09,26.542,26.48,0.115
30,Cpd 30: 26.633,2146526,119.09,Balloons_Sample_9_USSB_11_3,26.682,75327,63,119.09,26.633,26.585,0.097
31,Cpd 31: 27.377,25620096,121.1,Balloons_Sample_9_USSB_11_3,27.474,1039890,47,121.1,27.377,27.308,0.166
32,Cpd 32: 27.741,9951261,121.1,Balloons_Sample_9_USSB_11_3,27.806,311115,45,121.1,27.741,27.667,0.139
33,Cpd 33: 27.837,1489439,119.09,Balloons_Sample_9_USSB_11_3,27.974,37970,51,119.09,27.837,27.78,0.195
34,Cpd 34: 28.084,2056898,93.09,Balloons_Sample_9_USSB_11_3,28.148,47892,65,93.09,28.084,28.02,0.128
35,Cpd 35: 28.260,20038923,93.09,Balloons_Sample_9_USSB_11_3,28.453,416892,63,93.09,28.26,28.142,0.311
36,Cpd 36: 28.850,4160869,93.09,Balloons_Sample_9_USSB_11_3,28.997,84355,66,93.09,28.85,28.759,0.239
37,Cpd 37: 29.792,2070316,121.1,Balloons_Sample_9_USSB_11_3,29.887,55425,54,121.1,29.792,29.686,0.2
