Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
53,Cpd 53: 25.199,457646,97.07,PC_Sample_9_USSB_31_3,25.257,20887,45,97.07,25.199,25.156,0.101
54,Cpd 54: 25.328,328306,104.1,PC_Sample_9_USSB_31_3,25.406,104401,11,104.1,25.328,25.278,0.128
55,Cpd 55: 25.486,1603162,91.1,PC_Sample_9_USSB_31_3,25.583,278176,27,91.1,25.486,25.44,0.143
56,Cpd 56: 25.674,143370,194.11,PC_Sample_9_USSB_31_3,25.721,7038,30,194.11,25.674,25.62,0.101
57,Cpd 57: 25.751,495477,98.99,PC_Sample_9_USSB_31_3,25.824,38153,42,98.99,25.751,25.704,0.12
58,Cpd 58: 25.860,5828268,104.1,PC_Sample_9_USSB_31_3,25.971,1819122,15,104.1,25.86,25.812,0.158
59,Cpd 59: 26.152,222742,129.96,PC_Sample_9_USSB_31_3,26.215,12310,29,129.96,26.152,26.095,0.12
60,Cpd 60: 26.319,6382440,97.07,PC_Sample_9_USSB_31_3,26.435,234332,62,97.07,26.319,26.265,0.17
61,Cpd 61: 26.474,126440,91.1,PC_Sample_9_USSB_31_3,26.526,8830,22,91.1,26.474,26.431,0.095
62,Cpd 62: 26.505,349818,43.02,PC_Sample_9_USSB_31_3,26.568,10476,48,43.02,26.505,26.439,0.13
63,Cpd 63: 26.686,181667,72,PC_Sample_9_USSB_31_3,26.868,10189,15,72,26.686,26.48,0.388
64,Cpd 64: 26.711,174963,59,PC_Sample_9_USSB_31_3,26.849,12105,16,59,26.711,26.532,0.317
65,Cpd 65: 26.765,811739,91.1,PC_Sample_9_USSB_31_3,26.843,153314,16,91.1,26.765,26.708,0.136
66,Cpd 66: 27.272,2174582,57.96,PC_Sample_9_USSB_31_3,27.408,130750,47,57.96,27.272,27.202,0.206
67,Cpd 67: 27.279,410348,74,PC_Sample_9_USSB_31_3,27.374,32111,27,74,27.279,27.21,0.164
68,Cpd 68: 27.698,1412556,97.07,PC_Sample_9_USSB_31_3,27.782,37969,58,97.07,27.698,27.632,0.151
69,Cpd 69: 28.277,299101,57.07,PC_Sample_9_USSB_31_3,28.345,12898,17,57.07,28.277,28.134,0.212
70,Cpd 70: 28.461,4874285,72.99,PC_Sample_9_USSB_31_3,28.657,110505,66,72.99,28.461,28.386,0.271
71,Cpd 71: 28.731,148823,221.08,PC_Sample_9_USSB_31_3,28.744,12913,17,221.08,28.731,28.704,0.04
72,Cpd 72: 28.744,165926,206.1,PC_Sample_9_USSB_31_3,28.762,23695,17,206.1,28.744,28.718,0.044
73,Cpd 73: 28.756,486554,128.96,PC_Sample_9_USSB_31_3,28.769,42285,20,128.96,28.756,28.622,0.147
74,Cpd 74: 28.773,4812424,117.1,PC_Sample_9_USSB_31_3,29.12,340714,15,117.1,28.773,28.523,0.597
75,Cpd 75: 28.784,7493717,207,PC_Sample_9_USSB_31_3,28.811,209140,29,207,28.784,28.767,0.044
76,Cpd 76: 28.800,156862,206.1,PC_Sample_9_USSB_31_3,28.805,24662,17,206.1,28.8,28.779,0.027
77,Cpd 77: 28.806,303268,128.96,PC_Sample_9_USSB_31_3,28.992,39261,18,128.96,28.806,28.786,0.206
78,Cpd 78: 28.818,136005,165,PC_Sample_9_USSB_31_3,28.908,12699,13,165,28.818,28.786,0.122
79,Cpd 79: 28.913,339613,69.04,PC_Sample_9_USSB_31_3,28.987,16134,34,69.04,28.913,28.861,0.126
80,Cpd 80: 28.922,261889,69.04,PC_Sample_9_USSB_31_3,28.989,16134,23,69.04,28.922,28.851,0.137
81,Cpd 81: 29.445,6772050,97.07,PC_Sample_9_USSB_31_3,29.62,138655,62,97.07,29.445,29.359,0.261
82,Cpd 82: 29.764,360683,43.02,PC_Sample_9_USSB_31_3,29.846,8346,40,43.02,29.764,29.689,0.157
