Score (Bio),"Diff (Bio, mDa)","Diff (Bio, ppm)",Uncertainty,Fit Score,Enzyme,Hits (Bioconfirm),Links,Seq Loc,Rule,Missed,Mods,Significance,Pred Mods,Sequence,Seq Name,Seq Type,Tgt Seq Mass,AGILENTID,CAS,Compound ID,Name,Cpd,HMP,KEGG,Label,LMP,METLIN,MPPID,NCBI ID,Notes,Swiss-Prot,Hits (DB),Mass (DB),"Diff (DB, mDa)",Formula (DB),"Diff (DB, ppm)",RT (DB),RT Diff (DB),Score (DB),Shared (DB),Unique (DB),"Diff (MFG, mDa)",Mass (MFG),Formula (MFG),"Diff (MFG, ppm)",Score (MFG),Tgt Hit Pos,Score Diff,Abund,Algorithm,Area,Avg Mass,Base Peak,Z Count,CE,MS/MS Count,File,End,Formula,FV,Height,ID Source,ID Techniques Applied,Ions,Polarity,Max Z,Min Z,Modified,Mass,Score,m/z,m/z (prod.),Score (MFE),RT,Saturated,Start,Width,Library,Score (Lib),Cpds/Group,Group,Std Dev,Vol %,Vol,Primary Base,Primary Note,ADC% Area,ADC% Height,EIC/TIC% Area,EIC/TIC% Height,TIC% Area,TIC% Height,TWC% Area,TWC% Height,UVA% Area,UVA% Height,UVB% Area,UVB% Height,UVC% Area,UVC% Height,Purity Comments,Purity Result,Purity Value,Score (Frag),FIs Conf.,FIs Conf. %,FIs Eval.,Source,"Diff (Tgt, mDa)",Formula (Tgt),"Diff (Tgt, ppm)",RT (Tgt),RT Diff (Tgt),Score (Tgt),Flags (Tgt),Flag Severity (Tgt),Flag Severity Code (Tgt),Mass (Tgt),Sample Name,Sample Type,Instrument Name,Position,User Name,Acq Method,DA Method,IRM Calibration status
,,,,,,,,,,,,,,,,,,,,,,1,,,Cpd 1: 1.391,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,120584,,44,,,,D:\2022-08-04_DJ_019.D,1.497,,,47107,,,1,Positive,,,,,,44,,,1.391,,1.347,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,2,,,Cpd 2: 12.351,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,157743,,44,,,,D:\2022-08-04_DJ_019.D,12.496,,,8697,,,2,Positive,,,,,,44,,,12.351,,12.152,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,3,,,Cpd 3: 12.351,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,157743,,44,,,,D:\2022-08-04_DJ_019.D,12.766,,,8697,,,2,Positive,,,,,,44,,,12.351,,12.26,0.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,4,,,Cpd 4: 13.432,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,3913839,,98.1,,,,D:\2022-08-04_DJ_019.D,13.548,,,825192,,,11,Positive,,,,,,98.1,,,13.432,,13.381,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,5,,,Cpd 5: 22.425,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,101107,,71.06,,,,D:\2022-08-04_DJ_019.D,22.487,,,6181,,,7,Positive,,,,,,71.06,,,22.425,,22.394,0.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,6,,,Cpd 6: 22.517,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,52726,,71.06,,,,D:\2022-08-04_DJ_019.D,22.592,,,6678,,,4,Positive,,,,,,71.06,,,22.517,,22.462,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,7,,,Cpd 7: 22.929,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,110679,,97,,,,D:\2022-08-04_DJ_019.D,22.986,,,4121,,,9,Positive,,,,,,97,,,22.929,,22.862,0.124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,8,,,Cpd 8: 22.955,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,46690,,57.05,,,,D:\2022-08-04_DJ_019.D,23.123,,,2195,,,7,Positive,,,,,,57.05,,,22.955,,22.801,0.322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,9,,,Cpd 9: 24.631,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,40649,,85.06,,,,D:\2022-08-04_DJ_019.D,24.678,,,7548,,,6,Positive,,,,,,85.06,,,24.631,,24.59,0.088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,10,,,Cpd 10: 24.689,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,65383,,85.06,,,,D:\2022-08-04_DJ_019.D,24.71,,,9677,,,7,Positive,,,,,,85.06,,,24.689,,24.645,0.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
,,,,,,,,,,,,,,,,,,,,,,11,,,Cpd 11: 24.711,,,,,,,,,,,,,,,,,,,,,,,,,Find by Chromatogram Deconvolution,333388,,57.05,,,,D:\2022-08-04_DJ_019.D,24.722,,,16948,,,13,Positive,,,,,,57.05,,,24.711,,24.691,0.031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Blank,,Demo Lab 8890 5977B,1,,Microplastics MMU (AN161) 28July.M,Deconvolution_2023-05-22.m,Success
