Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 2.860,59449595,67.1,Balloons_Sample_4_USSB_10_1,3,6071064,17,67.1,2.86,2.798,0.202
2,Cpd 2: 3.356,7194346,75.9,Balloons_Sample_4_USSB_10_1,3.466,2545124,5,75.9,3.356,3.306,0.16
3,Cpd 3: 12.943,2285104,81.08,Balloons_Sample_4_USSB_10_1,13.063,219464,24,81.08,12.943,12.867,0.196
4,Cpd 4: 13.510,4314323,79.1,Balloons_Sample_4_USSB_10_1,13.614,651535,18,79.1,13.51,13.46,0.154
5,Cpd 5: 13.605,4366119,98.1,Balloons_Sample_4_USSB_10_1,13.706,979534,11,98.1,13.605,13.559,0.147
6,Cpd 6: 14.649,16086865,39.98,Balloons_Sample_4_USSB_10_1,14.712,735620,1,39.98,14.649,13.94,0.772
7,Cpd 7: 14.668,12964826,44,Balloons_Sample_4_USSB_10_1,14.728,1045379,1,44,14.668,14.001,0.727
8,Cpd 8: 15.934,3686347,91,Balloons_Sample_4_USSB_10_1,16.016,761936,19,91,15.934,15.892,0.124
9,Cpd 9: 16.959,1617521,93.11,Balloons_Sample_4_USSB_10_1,17.042,89558,37,93.11,16.959,16.917,0.126
10,Cpd 10: 17.223,8160896,68.13,Balloons_Sample_4_USSB_10_1,17.305,660039,34,68.13,17.223,17.177,0.128
11,Cpd 11: 17.895,8036686,107.1,Balloons_Sample_4_USSB_10_1,17.968,584777,36,107.1,17.895,17.857,0.11
12,Cpd 12: 18.099,3825847,107.1,Balloons_Sample_4_USSB_10_1,18.143,306926,31,107.1,18.099,18.061,0.082
13,Cpd 13: 18.118,1531002,95.09,Balloons_Sample_4_USSB_10_1,18.175,243177,14,95.09,18.118,18.074,0.101
14,Cpd 14: 18.212,23539521,68.13,Balloons_Sample_4_USSB_10_1,18.299,8386180,1,68.13,18.212,18.169,0.129
15,Cpd 15: 18.228,143328114,67.1,Balloons_Sample_4_USSB_10_1,18.295,8273793,33,67.1,18.228,18.16,0.135
16,Cpd 16: 18.318,1606114,93.11,Balloons_Sample_4_USSB_10_1,18.381,166074,34,93.11,18.318,18.289,0.091
17,Cpd 17: 18.578,1763258,67.1,Balloons_Sample_4_USSB_10_1,18.649,84311,39,67.1,18.578,18.468,0.181
18,Cpd 18: 19.106,1541358,117.03,Balloons_Sample_4_USSB_10_1,19.171,143434,37,117.03,19.106,19.072,0.099
19,Cpd 19: 21.633,2571873,107.1,Balloons_Sample_4_USSB_10_1,21.657,266616,41,107.1,21.633,21.59,0.067
20,Cpd 20: 21.673,1880676,107.1,Balloons_Sample_4_USSB_10_1,21.718,182723,42,107.1,21.673,21.653,0.065
21,Cpd 21: 21.824,7199757,107.1,Balloons_Sample_4_USSB_10_1,21.88,552843,46,107.1,21.824,21.788,0.092
22,Cpd 22: 22.140,1752155,107.1,Balloons_Sample_4_USSB_10_1,22.164,140341,39,107.1,22.14,22.093,0.071
23,Cpd 23: 22.173,1674270,119.08,Balloons_Sample_4_USSB_10_1,22.208,111173,47,119.08,22.173,22.116,0.092
24,Cpd 24: 22.247,7322224,107.1,Balloons_Sample_4_USSB_10_1,22.316,521288,40,107.1,22.247,22.196,0.12
25,Cpd 25: 22.305,1703220,81.08,Balloons_Sample_4_USSB_10_1,22.343,122958,52,81.08,22.305,22.265,0.078
26,Cpd 26: 22.388,2163471,69.1,Balloons_Sample_4_USSB_10_1,22.435,169810,30,69.1,22.388,22.333,0.101
27,Cpd 27: 22.552,2436190,93.11,Balloons_Sample_4_USSB_10_1,22.581,176705,50,93.11,22.552,22.498,0.084
28,Cpd 28: 22.675,6677213,121.1,Balloons_Sample_4_USSB_10_1,22.723,292566,55,121.1,22.675,22.616,0.107
29,Cpd 29: 22.770,1991275,107.1,Balloons_Sample_4_USSB_10_1,22.795,191786,31,107.1,22.77,22.715,0.08
30,Cpd 30: 22.805,4359782,119.08,Balloons_Sample_4_USSB_10_1,22.871,300960,49,119.08,22.805,22.744,0.128
31,Cpd 31: 22.922,13737124,119.08,Balloons_Sample_4_USSB_10_1,22.965,580953,56,119.08,22.922,22.868,0.097
32,Cpd 32: 23.005,3119828,119.08,Balloons_Sample_4_USSB_10_1,23.032,186421,52,119.08,23.005,22.961,0.071
33,Cpd 33: 23.051,3031616,93.11,Balloons_Sample_4_USSB_10_1,23.087,152401,61,93.11,23.051,23.024,0.063
34,Cpd 34: 23.163,1569857,93.11,Balloons_Sample_4_USSB_10_1,23.197,92621,45,93.11,23.163,23.121,0.076
35,Cpd 35: 23.333,32855381,205.2,Balloons_Sample_4_USSB_10_1,23.426,6709955,28,205.2,23.333,23.293,0.133
36,Cpd 36: 23.501,5402935,81.08,Balloons_Sample_4_USSB_10_1,23.583,288905,53,81.08,23.501,23.442,0.141
37,Cpd 37: 23.834,2548276,109.09,Balloons_Sample_4_USSB_10_1,23.861,148527,44,109.09,23.834,23.785,0.076
38,Cpd 38: 25.711,5191331,174.1,Balloons_Sample_4_USSB_10_1,25.827,454006,25,174.1,25.711,25.661,0.166
39,Cpd 39: 26.011,1937430,77,Balloons_Sample_4_USSB_10_1,26.102,53185,70,77,26.011,25.972,0.13
40,Cpd 40: 26.234,15929543,222,Balloons_Sample_4_USSB_10_1,26.347,1486527,35,222,26.234,26.18,0.166
41,Cpd 41: 26.314,2133466,69.1,Balloons_Sample_4_USSB_10_1,26.402,105990,65,69.1,26.314,26.264,0.137
42,Cpd 42: 26.540,2110213,93.11,Balloons_Sample_4_USSB_10_1,26.593,69704,53,93.11,26.54,26.471,0.122
43,Cpd 43: 26.633,2953388,134.09,Balloons_Sample_4_USSB_10_1,26.686,91251,63,134.09,26.633,26.589,0.097
44,Cpd 44: 27.378,24848798,121.1,Balloons_Sample_4_USSB_10_1,27.475,1001691,49,121.1,27.378,27.311,0.164
45,Cpd 45: 27.625,1563721,93.11,Balloons_Sample_4_USSB_10_1,27.687,44293,63,93.11,27.625,27.564,0.122
46,Cpd 46: 27.743,9790203,121.1,Balloons_Sample_4_USSB_10_1,27.801,294650,54,121.1,27.743,27.671,0.13
47,Cpd 47: 27.841,2184791,119.08,Balloons_Sample_4_USSB_10_1,27.91,56052,67,119.08,27.841,27.788,0.122
48,Cpd 48: 28.090,2400203,93.11,Balloons_Sample_4_USSB_10_1,28.152,52491,75,93.11,28.09,28.021,0.132
49,Cpd 49: 28.262,19929757,93.11,Balloons_Sample_4_USSB_10_1,28.439,414779,68,93.11,28.262,28.162,0.277
50,Cpd 50: 28.852,3766883,93.11,Balloons_Sample_4_USSB_10_1,29.015,79047,67,93.11,28.852,28.755,0.26
51,Cpd 51: 29.787,2013653,121.1,Balloons_Sample_4_USSB_10_1,29.923,76458,41,121.1,29.787,29.708,0.216
