Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
23,Cpd 23: 13.687,157814,73.93,MPW_Sample_2_USE_18_1,13.814,20523,7,73.93,13.687,13.649,0.166
24,Cpd 24: 13.769,333264,70.03,MPW_Sample_2_USE_18_1,13.851,44822,18,70.03,13.769,13.717,0.133
25,Cpd 25: 13.975,87321,43,MPW_Sample_2_USE_18_1,14.077,9732,11,43,13.975,13.921,0.156
26,Cpd 26: 14.429,109693,207,MPW_Sample_2_USE_18_1,14.492,9853,17,207,14.429,14.334,0.158
27,Cpd 27: 14.428,81129,207,MPW_Sample_2_USE_18_1,14.492,9853,11,207,14.428,14.353,0.139
28,Cpd 28: 14.565,141193,43,MPW_Sample_2_USE_18_1,14.617,26465,12,43,14.565,14.52,0.097
29,Cpd 29: 14.755,154627,55,MPW_Sample_2_USE_18_1,14.834,30804,8,55,14.755,14.686,0.148
30,Cpd 30: 15.412,175925,60,MPW_Sample_2_USE_18_1,15.506,42215,11,60,15.412,15.374,0.131
31,Cpd 31: 15.520,76798,57.05,MPW_Sample_2_USE_18_1,15.622,10216,14,57.05,15.52,15.479,0.143
32,Cpd 32: 15.781,161401,95.01,MPW_Sample_2_USE_18_1,15.863,16557,15,95.01,15.781,15.734,0.129
33,Cpd 33: 15.859,131044,70.03,MPW_Sample_2_USE_18_1,15.907,17357,16,70.03,15.859,15.808,0.099
34,Cpd 34: 15.933,60333,55,MPW_Sample_2_USE_18_1,15.97,4776,13,55,15.933,15.88,0.089
35,Cpd 35: 16.031,60492,57.05,MPW_Sample_2_USE_18_1,16.09,8606,10,57.05,16.031,15.956,0.133
36,Cpd 36: 16.304,90864,98.1,MPW_Sample_2_USE_18_1,16.369,9276,19,98.1,16.304,16.272,0.097
37,Cpd 37: 16.340,494184,104.01,MPW_Sample_2_USE_18_1,16.423,97991,15,104.01,16.34,16.299,0.124
38,Cpd 38: 16.362,268250,57.05,MPW_Sample_2_USE_18_1,16.417,77952,11,57.05,16.362,16.328,0.089
39,Cpd 39: 16.471,168792,43,MPW_Sample_2_USE_18_1,16.531,27236,16,43,16.471,16.434,0.097
40,Cpd 40: 16.614,65078,70.03,MPW_Sample_2_USE_18_1,16.668,4438,16,70.03,16.614,16.548,0.12
41,Cpd 41: 16.777,104657,55,MPW_Sample_2_USE_18_1,16.839,16438,13,55,16.777,16.737,0.103
42,Cpd 42: 16.876,155643,60,MPW_Sample_2_USE_18_1,16.967,34884,12,60,16.876,16.841,0.126
43,Cpd 43: 17.224,53444,55.97,MPW_Sample_2_USE_18_1,17.277,8163,12,55.97,17.224,17.152,0.126
44,Cpd 44: 17.334,139146,98.1,MPW_Sample_2_USE_18_1,17.41,24360,13,98.1,17.334,17.296,0.114
45,Cpd 45: 17.481,61938,55,MPW_Sample_2_USE_18_1,17.527,5287,15,55,17.481,17.424,0.103
46,Cpd 46: 17.557,49479,57.05,MPW_Sample_2_USE_18_1,17.626,9648,10,57.05,17.557,17.506,0.12
47,Cpd 47: 17.654,106785,41.88,MPW_Sample_2_USE_18_1,17.73,16896,12,41.88,17.654,17.622,0.108
48,Cpd 48: 17.689,147050,55,MPW_Sample_2_USE_18_1,17.761,41808,9,55,17.689,17.652,0.108
49,Cpd 49: 17.791,75730,76.92,MPW_Sample_2_USE_18_1,17.867,11020,11,76.92,17.791,17.755,0.112
50,Cpd 50: 17.843,123008,43,MPW_Sample_2_USE_18_1,17.928,14030,16,43,17.843,17.806,0.122
