Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
68,Cpd 68: 19.655,175224,107.1,Pbag_Sample_1_USE_12_1,19.756,10775,23,107.1,19.655,19.609,0.147
69,Cpd 69: 19.844,95748,137.05,Pbag_Sample_1_USE_12_1,19.889,8354,20,137.05,19.844,19.76,0.13
70,Cpd 70: 19.912,6398277,69.06,Pbag_Sample_1_USE_12_1,19.983,416739,34,69.06,19.912,19.876,0.107
71,Cpd 71: 19.958,207575,57.1,Pbag_Sample_1_USE_12_1,20.006,26669,19,57.1,19.958,19.914,0.092
72,Cpd 72: 20.061,170641,44,Pbag_Sample_1_USE_12_1,20.111,25208,16,44,20.061,19.987,0.124
73,Cpd 73: 20.400,113993,99.06,Pbag_Sample_1_USE_12_1,20.449,30373,8,99.06,20.4,20.363,0.086
74,Cpd 74: 20.453,216491,57.1,Pbag_Sample_1_USE_12_1,20.531,8845,34,57.1,20.453,20.401,0.13
75,Cpd 75: 20.573,196877,104.99,Pbag_Sample_1_USE_12_1,20.684,22297,20,104.99,20.573,20.544,0.139
76,Cpd 76: 20.947,138338,56,Pbag_Sample_1_USE_12_1,21.001,15669,22,56,20.947,20.909,0.092
77,Cpd 77: 20.992,162323,57.1,Pbag_Sample_1_USE_12_1,21.062,16747,19,57.1,20.992,20.936,0.126
78,Cpd 78: 21.040,118340,135,Pbag_Sample_1_USE_12_1,21.123,9775,23,135,21.04,21.004,0.118
79,Cpd 79: 21.105,71734,130.98,Pbag_Sample_1_USE_12_1,21.18,9306,15,130.98,21.105,21.066,0.115
80,Cpd 80: 21.181,94090,125.99,Pbag_Sample_1_USE_12_1,21.241,8398,15,125.99,21.181,21.142,0.099
81,Cpd 81: 21.269,75644,59.94,Pbag_Sample_1_USE_12_1,21.345,8382,14,59.94,21.269,21.196,0.149
82,Cpd 82: 21.484,108948,85.08,Pbag_Sample_1_USE_12_1,21.547,7767,24,85.08,21.484,21.421,0.126
83,Cpd 83: 21.748,512792,112.99,Pbag_Sample_1_USE_12_1,21.841,49480,27,112.99,21.748,21.711,0.13
84,Cpd 84: 21.825,69249,72.01,Pbag_Sample_1_USE_12_1,21.874,16824,12,72.01,21.825,21.792,0.082
85,Cpd 85: 21.906,248386,57.1,Pbag_Sample_1_USE_12_1,21.971,19929,39,57.1,21.906,21.872,0.099
86,Cpd 86: 21.951,265618,57.1,Pbag_Sample_1_USE_12_1,22.004,38855,27,57.1,21.951,21.899,0.105
87,Cpd 87: 22.164,107632,116.97,Pbag_Sample_1_USE_12_1,22.203,21836,17,116.97,22.164,22.126,0.076
