Cpd,Label,Area,Base Peak,File,End,Height,Ions,m/z,RT,Start,Width
1,Cpd 1: 13.435,3966993,98.1,PC_Sample_20_USSB_35_2,13.55,834720,11,98.1,13.435,13.385,0.166
2,Cpd 2: 14.433,806281,207.1,PC_Sample_20_USSB_35_2,14.505,133949,31,207.1,14.433,14.378,0.127
3,Cpd 3: 14.989,1777182,79.03,PC_Sample_20_USSB_35_2,15.069,160275,27,79.03,14.989,14.943,0.126
4,Cpd 4: 16.341,9261211,104.1,PC_Sample_20_USSB_35_2,16.431,2047492,15,104.1,16.341,16.3,0.131
5,Cpd 5: 19.332,859180,57.1,PC_Sample_20_USSB_35_2,19.382,59535,45,57.1,19.332,19.283,0.099
6,Cpd 6: 21.002,597770,41.88,PC_Sample_20_USSB_35_2,21.087,24192,53,41.88,21.002,20.944,0.143
7,Cpd 7: 23.566,3677591,191.08,PC_Sample_20_USSB_35_2,23.647,1119383,21,191.08,23.566,23.531,0.116
8,Cpd 8: 24.833,1265542,92.08,PC_Sample_20_USSB_35_2,24.92,205232,20,92.08,24.833,24.794,0.126
9,Cpd 9: 25.122,668362,205.1,PC_Sample_20_USSB_35_2,25.199,162374,22,205.1,25.122,25.077,0.122
10,Cpd 10: 25.325,645177,104.1,PC_Sample_20_USSB_35_2,25.395,217147,9,104.1,25.325,25.281,0.115
11,Cpd 11: 25.485,1040695,91.1,PC_Sample_20_USSB_35_2,25.581,162137,28,91.1,25.485,25.439,0.141
12,Cpd 12: 25.860,6082278,104.1,PC_Sample_20_USSB_35_2,25.964,1756937,15,104.1,25.86,25.81,0.155
13,Cpd 13: 26.317,2329844,97.05,PC_Sample_20_USSB_35_2,26.43,84796,61,97.05,26.317,26.262,0.168
14,Cpd 14: 27.270,725392,57.95,PC_Sample_20_USSB_35_2,27.355,48372,44,57.95,27.27,27.205,0.151
15,Cpd 15: 27.698,988036,97.05,PC_Sample_20_USSB_35_2,27.787,29262,51,97.05,27.698,27.632,0.155
16,Cpd 16: 28.459,7769052,73,PC_Sample_20_USSB_35_2,28.666,179986,68,73,28.459,28.393,0.273
17,Cpd 17: 28.761,7230269,117.1,PC_Sample_20_USSB_35_2,28.769,950073,5,117.1,28.761,28.554,0.216
18,Cpd 18: 28.773,4728387,194.1,PC_Sample_20_USSB_35_2,28.783,453910,16,194.1,28.773,28.535,0.248
19,Cpd 19: 28.783,59370689,91.1,PC_Sample_20_USSB_35_2,28.792,3222665,19,91.1,28.783,28.777,0.015
20,Cpd 20: 28.800,3331191,194.1,PC_Sample_20_USSB_35_2,29.002,462083,12,194.1,28.8,28.781,0.221
21,Cpd 21: 29.445,2465082,97.05,PC_Sample_20_USSB_35_2,29.586,48797,63,97.05,29.445,29.355,0.231
